批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
12,XXB-0218SD,1,22135,0.0,494.5,1900.0,536.5
12,XXB-0218SD,1,20553,0.0,1031.0,164.0,58.0
12,XXB-0218SD,1,21388,0.0,1089.0,144.0,58.0
12,YDH-0215S,0,22230,0.0,0.0,2301.0,919.0
12,YDH-0215S,0,18994,0.0,919.0,438.0,118.0
12,YDH-0215S,0,22975,438.0,919.0,438.0,118.0
12,YDH-0215S,0,21083,0.0,1037.0,320.0,92.5
12,YDH-0215S,1,19311,0.0,0.0,2301.0,910.0
12,YDH-0215S,1,18994,0.0,910.0,438.0,118.0
12,YDH-0215S,1,22975,0.0,1028.0,438.0,118.0
12,YDH-0215S,2,22214,0.0,0.0,2301.0,441.0
12,YDH-0215S,2,19777,0.0,441.0,439.0,321.0
12,YDH-0215S,2,21083,0.0,762.0,320.0,92.5
12,YGFX-0218S,0,20851,0.0,0.0,1214.0,576.0
12,YGFX-0218S,0,22969,1214.0,0.0,598.0,576.0
12,YGFX-0218S,0,23193,1812.0,0.0,598.0,576.0
12,YGFX-0218S,0,19343,0.0,576.0,723.0,556.0
12,YGFX-0218S,0,19658,723.0,576.0,723.0,556.0
12,YGFX-0218S,0,22397,1446.0,576.0,495.0,461.0
12,YGFX-0218S,0,21260,0.0,1132.0,1754.0,38.0
12,YGFX-0218S,0,19287,1754.0,1132.0,598.0,38.0
12,YGFX-0218S,0,22398,0.0,1170.0,2042.0,38.0
12,YGFX-0218S,1,23178,0.0,0.0,1538.0,538.0
12,YGFX-0218S,1,23213,1538.0,0.0,538.0,498.0
12,YGFX-0218S,1,20175,0.0,538.0,1045.0,538.0
12,YGFX-0218S,1,21597,1045.0,538.0,556.0,503.0
12,YGFX-0218S,1,22471,1601.0,538.0,556.0,503.0
12,YGFX-0218S,1,23129,0.0,1076.0,558.0,130.0
12,YGFX-0218S,1,19052,558.0,1076.0,539.0,130.0
12,YGFX-0218S,1,19221,1097.0,1076.0,557.0,38.0
12,YGFX-0218S,2,22454,0.0,0.0,1214.0,400.0
12,YGFX-0218S,2,20720,1214.0,0.0,556.0,400.0
12,YGFX-0218S,2,19831,1770.0,0.0,461.0,383.0
12,YGFX-0218S,2,19636,0.0,400.0,559.0,148.0
12,YGFX-0218S,2,22582,559.0,400.0,559.0,148.0
12,YGFX-0218S,2,23178,0.0,548.0,1538.0,538.0
12,YGFX-0218S,2,23129,0.0,1086.0,558.0,130.0
12,YW1-0225S,0,19212,0.0,0.0,2094.0,549.0
12,GHSS-0218S,0,19791,0.0,0.0,1694.0,618.0
12,YDH-0218SD,0,20862,0.0,0.0,2398.0,98.0
12,YDH-0218SD,0,21277,0.0,98.0,2418.0,58.0
12,YGFX-0225SD,0,23090,0.0,0.0,1576.0,579.0
12,YGFX-0225SD,0,22619,0.0,579.0,576.0,419.0
12,SRBW-0218S,0,24290,0.0,0.0,770.0,761.0
12,SRBW-0218S,0,26960,770.0,0.0,877.0,560.0
12,SRBW-0218S,0,24978,0.0,761.0,579.0,433.0
12,SRBW-0218S,0,25295,579.0,761.0,579.0,433.0
12,SRBW-0218S,0,27903,1158.0,761.0,579.0,433.0
12,SRBW-0218S,0,24442,1737.0,761.0,560.0,432.0
12,SRBW-0218S,1,24562,0.0,0.0,2148.0,580.0
12,SRBW-0218S,1,24686,0.0,580.0,2148.0,580.0
12,SRBW-0218S,1,23483,0.0,1160.0,201.0,48.0
12,SRBW-0218S,1,23852,201.0,1160.0,201.0,48.0
12,SRBW-0218S,1,23877,402.0,1160.0,201.0,48.0
12,SRBW-0218S,1,24443,603.0,1160.0,201.0,48.0
12,SRBW-0218S,2,27822,0.0,0.0,2148.0,580.0
12,SRBW-0218S,2,28252,0.0,580.0,2148.0,580.0
12,SRBW-0218S,2,26505,0.0,1160.0,928.0,38.0
12,SRBW-0218S,2,27288,928.0,1160.0,928.0,38.0
12,SRBW-0218S,3,24389,0.0,0.0,877.0,579.0
12,SRBW-0218S,3,24540,877.0,0.0,877.0,579.0
12,SRBW-0218S,3,26027,0.0,580.0,877.0,579.0
12,SRBW-0218S,3,26064,877.0,580.0,877.0,579.0
12,SRBW-0218S,3,23483,0.0,1159.0,201.0,48.0
12,SRBW-0218S,4,26235,0.0,0.0,877.0,579.0
12,SRBW-0218S,4,27918,877.0,0.0,877.0,579.0
12,SRBW-0218S,4,25241,0.0,580.0,877.0,560.0
12,SRBW-0218S,4,26120,877.0,580.0,877.0,560.0
12,SRBW-0218S,4,23852,0.0,1140.0,201.0,48.0
12,SRBW-0218S,5,23466,0.0,0.0,781.0,549.0
12,SRBW-0218S,5,23685,781.0,0.0,781.0,549.0
12,SRBW-0218S,5,23791,1562.0,0.0,781.0,549.0
12,SRBW-0218S,5,24266,0.0,550.0,781.0,549.0
12,SRBW-0218S,5,24831,781.0,550.0,781.0,549.0
12,SRBW-0218S,5,26164,1562.0,550.0,781.0,549.0
12,SRBW-0218S,5,26379,0.0,1100.0,409.0,111.0
12,SRBW-0218S,6,24520,0.0,0.0,2068.0,550.0
12,SRBW-0218S,6,25814,0.0,550.0,2068.0,550.0
12,SRBW-0218S,6,23877,0.0,1100.0,201.0,48.0
12,SRBW-0218S,6,24443,0.0,1148.0,201.0,48.0
12,SRBW-0218S,7,26126,0.0,0.0,2068.0,550.0
12,SRBW-0218S,7,23573,0.0,550.0,580.0,533.0
12,SRBW-0218S,7,24080,580.0,550.0,580.0,533.0
12,SRBW-0218S,7,24408,1160.0,550.0,580.0,533.0
12,SRBW-0218S,7,25537,1740.0,550.0,580.0,533.0
12,SRBW-0218S,8,25023,0.0,0.0,780.0,530.0
12,SRBW-0218S,8,25844,780.0,0.0,780.0,530.0
12,SRBW-0218S,8,27760,1560.0,0.0,780.0,530.0
12,SRBW-0218S,8,25516,0.0,530.0,550.0,498.5
12,SRBW-0218S,8,26420,550.0,530.0,550.0,498.5
12,SRBW-0218S,8,26421,1100.0,530.0,550.0,498.5
12,SRBW-0218S,8,28113,1650.0,530.0,761.0,372.0
12,SRBW-0218S,9,24539,0.0,0.0,560.0,432.0
12,SRBW-0218S,9,25424,560.0,0.0,560.0,432.0
12,SRBW-0218S,9,27455,1120.0,0.0,560.0,432.0
12,SRBW-0218S,9,24108,0.0,433.0,2141.0,427.0
12,SRBW-0218S,9,27818,0.0,860.0,769.0,359.5
12,SRBW-0218S,9,27070,769.0,860.0,371.0,359.5
12,SRBW-0218S,9,27481,1140.0,860.0,427.0,309.5
12,SRBW-0218S,9,27681,1567.0,860.0,427.0,309.5
12,SRBW-0218S,10,26364,0.0,0.0,922.0,389.0
12,SRBW-0218S,10,24234,922.0,0.0,428.0,388.0
12,SRBW-0218S,10,26449,1350.0,0.0,428.0,388.0
12,SRBW-0218S,10,24170,1778.0,0.0,298.0,298.0
12,SRBW-0218S,10,25527,2076.0,0.0,298.0,298.0
12,SRBW-0218S,10,24560,0.0,389.0,798.0,380.0
12,SRBW-0218S,10,27898,798.0,389.0,798.0,380.0
12,SRBW-0218S,10,24349,1596.0,389.0,761.0,379.0
12,SRBW-0218S,10,25747,0.0,769.0,1162.0,379.0
12,SRBW-0218S,10,27707,1162.0,769.0,1162.0,379.0
12,SRBW-0218S,11,25204,0.0,0.0,1162.0,297.0
12,SRBW-0218S,11,27414,1162.0,0.0,1162.0,297.0
12,SRBW-0218S,11,24509,0.0,298.0,447.0,201.0
12,SRBW-0218S,11,25538,447.0,298.0,447.0,201.0
12,SRBW-0218S,11,24002,894.0,298.0,792.0,198.0
12,SRBW-0218S,11,26235,0.0,499.0,877.0,579.0
12,SRBW-0218SD,0,27552,0.0,0.0,599.0,108.0
12,SRBW-0218SD,0,28182,599.0,0.0,781.0,58.0
12,SRBW-0218SD,0,26680,1380.0,0.0,433.0,58.0
12,SRBW-0218SD,0,27709,0.0,108.0,2362.0,92.0
12,SRBW-0218SD,0,26277,0.0,200.0,2382.0,58.0
12,SRBW-0218SD,0,23648,0.0,258.0,877.0,58.0
12,SRBW-0218SD,0,24856,877.0,258.0,877.0,58.0
12,SRBW-0218SD,0,27861,1754.0,258.0,619.0,58.0
12,SRBW-0218SD,0,25037,0.0,316.0,781.0,58.0
12,SRBW-0218SD,0,25653,781.0,316.0,781.0,58.0
12,SRBW-0218SD,0,26111,1562.0,316.0,781.0,58.0
12,SRBW-0218SD,0,24962,0.0,374.0,877.0,58.0
12,SRBW-0218SD,0,25521,877.0,374.0,877.0,58.0
12,SRBW-0218SD,0,26604,1754.0,374.0,433.0,58.0
12,SRBW-0218SD,0,23971,0.0,432.0,2141.0,58.0
12,SRBW-0218SD,0,27463,0.0,490.0,2141.0,58.0
12,SRBW-0215S,0,24360,0.0,0.0,2051.0,877.0
12,SRBW-0215S,0,27952,0.0,877.0,706.0,309.5
12,SRBW-0215S,0,27644,706.0,877.0,698.0,309.5
12,SRBW-0215S,0,26822,1404.0,877.0,697.0,309.5
12,SRBW-0215S,1,26737,0.0,0.0,2051.0,877.0
12,SRBW-0215S,1,26682,0.0,877.0,922.0,299.0
12,SRBW-0215S,2,24434,0.0,0.0,1971.0,781.0
12,SRBW-0215S,2,26635,0.0,781.0,721.0,439.0
12,SRBW-0215S,2,26226,721.0,781.0,514.5,433.0
12,SRBW-0215S,3,26830,0.0,0.0,1971.0,781.0
12,SRBW-0215S,3,25617,0.0,781.0,2051.0,433.0
12,SRBW-0215S,4,25666,0.0,0.0,877.0,514.5
12,SRBW-0215S,4,27132,877.0,0.0,877.0,514.5
12,SRBW-0215S,4,24072,0.0,514.5,781.0,480.0
12,SRBW-0215S,4,26125,781.0,514.5,781.0,480.0
12,SRBW-0215S,4,27857,0.0,994.5,299.0,198.0
12,SRBW-0215S,4,24193,299.0,994.5,438.0,158.0
12,SRBW-0215S,4,26891,737.0,994.5,438.0,158.0
12,SRBW-0215S,4,27030,1175.0,994.5,720.0,132.5
12,SRBW-0225S,0,27230,0.0,0.0,1198.0,550.0
12,SRBW-0225S,0,26880,1198.0,0.0,734.0,549.0
12,SRBW-0225S,0,27181,0.0,550.0,2178.0,448.0
12,SRBW-0225S,0,24438,0.0,998.0,528.0,198.0
12,SRBW-0225S,1,27546,0.0,0.0,549.0,299.0
12,SRBW-0225S,1,27825,549.0,0.0,549.0,300.0
12,SRBW-0225S,1,27230,0.0,300.0,1198.0,550.0
12,SRBW-0225S,1,24438,0.0,850.0,528.0,198.0
12,NJHL-0218S,0,26513,0.0,0.0,1162.0,261.0
13,QSYM-0218S,0,5646,0.0,0.0,2153.0,580.0
13,QSYM-0218S,0,5739,0.0,580.0,2153.0,580.0
13,QSYM-0218S,0,7159,0.0,1160.0,851.0,58.0
13,QSYM-0218S,0,7680,851.0,1160.0,851.0,58.0
13,QSYM-0218S,0,4485,1702.0,1160.0,732.0,58.0
13,QSYM-0218S,1,7841,0.0,0.0,2153.0,580.0
13,QSYM-0218S,1,4388,0.0,580.0,851.0,577.0
13,QSYM-0218S,1,5316,851.0,580.0,851.0,577.0
13,QSYM-0218S,1,8068,0.0,1160.0,851.0,58.0
13,QSYM-0218S,1,8130,851.0,1160.0,851.0,58.0
13,QSYM-0218S,1,5827,1702.0,1160.0,732.0,58.0
13,QSYM-0218S,2,8530,0.0,0.0,851.0,577.0
13,QSYM-0218S,2,8594,851.0,0.0,851.0,577.0
13,QSYM-0218S,2,6241,0.0,580.0,851.0,579.0
13,QSYM-0218S,2,6424,851.0,580.0,851.0,579.0
13,QSYM-0218S,2,7450,0.0,1160.0,304.0,48.0
13,QSYM-0218S,2,8395,304.0,1160.0,304.0,48.0
13,QSYM-0218S,2,4518,608.0,1160.0,151.0,48.0
13,QSYM-0218S,2,6656,759.0,1160.0,151.0,48.0
13,QSYM-0218S,2,7546,910.0,1160.0,151.0,48.0
13,QSYM-0218S,2,8241,1061.0,1160.0,151.0,48.0
13,QSYM-0218S,2,8433,1212.0,1160.0,649.0,38.0
13,QSYM-0218S,3,4750,0.0,0.0,851.0,560.0
13,QSYM-0218S,3,6574,851.0,0.0,851.0,560.0
13,QSYM-0218S,3,6418,1702.0,0.0,563.0,550.0
13,QSYM-0218S,3,8322,0.0,560.0,850.0,560.0
13,QSYM-0218S,3,7324,850.0,560.0,823.0,560.0
13,QSYM-0218S,3,7450,0.0,1120.0,304.0,48.0
13,QSYM-0218S,3,8395,0.0,1168.0,304.0,48.0
13,QSYM-0218S,4,6558,0.0,0.0,962.0,549.0
13,QSYM-0218S,4,5468,962.0,0.0,732.0,549.0
13,QSYM-0218S,4,7849,1694.0,0.0,732.0,549.0
13,QSYM-0218S,4,8483,0.0,550.0,732.0,549.0
13,QSYM-0218S,4,4194,732.0,550.0,563.0,550.0
13,QSYM-0218S,4,4350,1295.0,550.0,563.0,550.0
13,QSYM-0218S,4,5322,1858.0,550.0,563.0,550.0
13,QSYM-0218S,4,5559,0.0,1100.0,1005.0,118.0
13,QSYM-0218S,5,5095,0.0,0.0,2198.0,550.0
13,QSYM-0218S,5,7441,0.0,550.0,2198.0,550.0
13,QSYM-0218S,5,4518,0.0,1100.0,151.0,48.0
13,QSYM-0218S,5,6656,0.0,1148.0,151.0,48.0
13,QSYM-0218S,6,5106,0.0,0.0,962.0,530.0
13,QSYM-0218S,6,6374,962.0,0.0,731.0,530.0
13,QSYM-0218S,6,7333,1693.0,0.0,731.0,530.0
13,QSYM-0218S,6,7362,0.0,530.0,580.0,498.0
13,QSYM-0218S,6,7992,580.0,530.0,580.0,498.0
13,QSYM-0218S,6,8439,1160.0,530.0,580.0,498.0
13,QSYM-0218S,6,5374,0.0,1028.0,447.0,151.0
13,QSYM-0218S,6,8954,447.0,1028.0,447.0,151.0
13,QSYM-0218S,6,5863,0.0,1179.0,1918.0,38.0
13,QSYM-0218S,7,4334,0.0,0.0,483.0,304.0
13,QSYM-0218S,7,4701,483.0,0.0,447.0,304.0
13,QSYM-0218S,7,8530,0.0,304.0,851.0,577.0
13,QSYM-0218S,7,7546,0.0,881.0,151.0,48.0
13,QSYM-0218S,7,8241,0.0,929.0,151.0,48.0
13,QSYM-0218S,7,8433,0.0,977.0,649.0,38.0
13,QSYM-0218S,7,7450,0.0,1015.0,304.0,48.0
13,QSYM-0218S,7,8395,0.0,1063.0,304.0,48.0
13,QSYM-0218S,7,5863,0.0,1111.0,1918.0,38.0
13,QSYM-0218S,7,8068,0.0,1149.0,851.0,58.0
13,XXB-0218S,0,25184,0.0,0.0,768.0,628.0
13,XXB-0218S,0,24071,768.0,0.0,772.0,597.0
13,XXB-0218S,0,25394,1540.0,0.0,772.0,597.0
13,XXB-0218S,0,23456,0.0,628.0,1548.0,580.0
13,XXB-0218S,0,24966,1548.0,628.0,874.0,577.0
13,XXB-0218S,1,23801,0.0,0.0,2088.5,598.0
13,XXB-0218S,1,27601,0.0,598.0,2088.5,598.0
13,XXB-0218S,2,25648,0.0,0.0,1548.0,580.0
13,XXB-0218S,2,26794,1548.0,0.0,874.0,577.0
13,XXB-0218S,2,24643,0.0,580.0,2378.0,578.0
13,XXB-0218S,2,24210,0.0,1160.0,1006.0,58.0
13,XXB-0218S,2,24306,1006.0,1160.0,1006.0,58.0
13,XXB-0218S,2,24661,2012.0,1160.0,415.0,58.0
13,XXB-0218S,3,24762,0.0,0.0,2378.0,578.0
13,XXB-0218S,3,25143,0.0,580.0,2378.0,578.0
13,XXB-0218S,3,25700,0.0,1160.0,1006.0,58.0
13,XXB-0218S,3,26698,1006.0,1160.0,1006.0,58.0
13,XXB-0218S,3,25835,2012.0,1160.0,415.0,58.0
13,XXB-0218S,4,27932,0.0,0.0,982.0,579.0
13,XXB-0218S,4,23861,982.0,0.0,598.0,578.0
13,XXB-0218S,4,26294,1580.0,0.0,598.0,578.0
13,XXB-0218S,4,25182,0.0,580.0,1006.0,575.0
13,XXB-0218S,4,25602,1006.0,580.0,1006.0,575.0
13,XXB-0218S,4,26792,0.0,1160.0,1562.0,58.0
13,XXB-0218S,4,27395,1562.0,1160.0,862.0,58.0
13,XXB-0218S,5,25734,0.0,0.0,1006.0,575.0
13,XXB-0218S,5,27080,1006.0,0.0,1006.0,575.0
13,XXB-0218S,5,23747,0.0,580.0,1006.0,577.0
13,XXB-0218S,5,27231,1006.0,580.0,1006.0,577.0
13,XXB-0218S,5,28151,0.0,1160.0,1562.0,58.0
13,XXB-0218S,5,27424,1562.0,1160.0,862.0,58.0
13,XXB-0218S,6,25642,0.0,0.0,998.0,580.0
13,XXB-0218S,6,27113,998.0,0.0,998.0,580.0
13,XXB-0218S,6,28063,0.0,580.0,982.0,577.0
13,XXB-0218S,6,28146,982.0,580.0,982.0,577.0
13,XXB-0218S,6,27851,0.0,1160.0,982.0,58.0
13,XXB-0218S,6,28181,982.0,1160.0,982.0,58.0
13,XXB-0218S,6,27458,1964.0,1160.0,460.0,58.0
13,XXB-0218S,7,24497,0.0,0.0,823.0,558.0
13,XXB-0218S,7,25604,823.0,0.0,823.0,558.0
13,XXB-0218S,7,27571,1646.0,0.0,762.0,555.0
13,XXB-0218S,7,28219,0.0,558.0,2348.0,558.0
13,XXB-0218S,7,26332,0.0,1116.0,528.0,88.0
13,XXB-0218S,8,24781,0.0,0.0,2288.0,558.0
13,XXB-0218S,8,27688,0.0,558.0,762.0,557.0
13,XXB-0218S,8,24511,762.0,558.0,738.0,558.0
13,XXB-0218S,8,25522,1500.0,558.0,738.0,558.0
13,XXB-0218S,8,27143,0.0,1116.0,772.0,58.0
13,XXB-0218S,8,26095,772.0,1116.0,762.0,58.0
13,XXB-0218S,8,27776,1534.0,1116.0,762.0,58.0
13,XXB-0218S,8,25578,0.0,1174.0,1018.0,38.0
13,XXB-0218S,8,24678,1018.0,1174.0,578.0,38.0
13,XXB-0218S,8,27179,1596.0,1174.0,429.0,38.0
13,XXB-0218S,8,27696,2025.0,1174.0,398.0,38.0
13,XXB-0218S,9,26599,0.0,0.0,1005.0,556.0
13,XXB-0218S,9,23517,1005.0,0.0,982.0,558.0
13,XXB-0218S,9,25176,0.0,558.0,873.0,558.0
13,XXB-0218S,9,26031,873.0,558.0,873.0,558.0
13,XXB-0218S,9,26334,0.0,1116.0,1768.0,58.0
13,XXB-0218S,9,25593,1768.0,1116.0,512.0,58.0
13,XXB-0218S,9,26243,0.0,1174.0,2418.0,38.0
13,XXB-0218S,10,26190,0.0,0.0,1484.0,545.0
13,XXB-0218S,10,23707,1484.0,0.0,934.0,545.0
13,XXB-0218S,10,26985,0.0,548.0,862.0,545.0
13,XXB-0218S,10,28140,862.0,548.0,862.0,545.0
13,XXB-0218S,10,25488,1724.0,548.0,598.0,548.0
13,XXB-0218S,10,24112,0.0,1096.0,382.0,58.0
13,XXB-0218S,10,24730,382.0,1096.0,378.0,58.0
13,XXB-0218S,10,25988,760.0,1096.0,378.0,58.0
13,XXB-0218S,10,25439,1138.0,1096.0,362.0,58.0
13,XXB-0218S,10,26250,1500.0,1096.0,362.0,58.0
13,XXB-0218S,10,25165,1862.0,1096.0,337.0,58.0
13,XXB-0218S,10,24848,0.0,1154.0,702.0,58.0
13,XXB-0218S,10,27258,702.0,1154.0,512.0,58.0
13,XXB-0218S,10,27900,1214.0,1154.0,512.0,58.0
13,XXB-0218S,10,28295,1726.0,1154.0,460.0,58.0
13,XXB-0218S,11,27399,0.0,0.0,1298.0,548.0
13,XXB-0218S,11,27017,1298.0,0.0,931.0,548.0
13,XXB-0218S,11,26817,0.0,548.0,862.0,547.0
13,XXB-0218S,11,26075,862.0,548.0,598.0,548.0
13,XXB-0218S,11,27057,1460.0,548.0,598.0,548.0
13,XXB-0218S,11,24666,0.0,1096.0,452.0,58.0
13,XXB-0218S,11,27765,452.0,1096.0,452.0,58.0
13,XXB-0218S,11,24355,904.0,1096.0,432.0,58.0
13,XXB-0218S,11,24427,1336.0,1096.0,432.0,58.0
13,XXB-0218S,11,23703,1768.0,1096.0,382.0,58.0
13,XXB-0218S,11,26844,0.0,1154.0,712.0,58.0
13,XXB-0218S,11,27804,712.0,1154.0,712.0,58.0
13,XXB-0218S,11,23623,1424.0,1154.0,702.0,58.0
13,XXB-0218S,12,24862,0.0,0.0,580.0,548.0
13,XXB-0218S,12,26760,580.0,0.0,580.0,548.0
13,XXB-0218S,12,25524,1160.0,0.0,762.0,536.0
13,XXB-0218S,12,23526,1922.0,0.0,484.0,465.0
13,XXB-0218S,12,25562,0.0,548.0,947.0,537.0
13,XXB-0218S,12,24436,947.0,548.0,762.0,536.0
13,XXB-0218S,12,24153,1709.0,548.0,557.0,460.0
13,XXB-0218S,12,28134,0.0,1085.0,337.0,58.0
13,XXB-0218S,12,27457,337.0,1085.0,444.0,48.0
13,XXB-0218S,12,28108,781.0,1085.0,444.0,48.0
13,XXB-0218S,12,24008,1225.0,1085.0,395.0,48.0
13,XXB-0218S,12,24981,1620.0,1085.0,395.0,48.0
13,XXB-0218S,12,25247,2015.0,1085.0,395.0,48.0
13,XXB-0218S,12,24384,0.0,1143.0,1437.0,55.0
13,XXB-0218S,12,24318,1437.0,1143.0,898.0,55.0
13,XXB-0218S,13,27710,0.0,0.0,782.0,529.0
13,XXB-0218S,13,27862,782.0,0.0,782.0,529.0
13,XXB-0218S,13,25290,1564.0,0.0,780.0,528.0
13,XXB-0218S,13,23834,0.0,530.0,1167.0,529.0
13,XXB-0218S,13,24776,1167.0,530.0,1167.0,529.0
13,XXB-0218S,13,24941,0.0,1060.0,309.0,154.0
13,XXB-0218S,14,28215,0.0,0.0,2321.0,527.0
13,XXB-0218S,14,27276,0.0,530.0,780.0,528.0
13,XXB-0218S,14,24746,780.0,530.0,702.0,529.0
13,XXB-0218S,14,25346,1482.0,530.0,702.0,529.0
13,XXB-0218S,14,24603,0.0,1060.0,1198.0,148.0
13,XXB-0218S,14,4604,1198.0,1060.0,766.0,146.0
13,XXB-0218S,14,6169,1964.0,1060.0,362.5,146.0
13,XXB-0218S,15,27587,0.0,0.0,1107.0,529.0
13,XXB-0218S,15,23874,1107.0,0.0,1018.0,527.0
13,XXB-0218S,15,23728,0.0,530.0,2098.0,530.0
13,XXB-0218S,15,7698,0.0,1060.0,362.5,146.0
13,XXB-0218S,16,24504,0.0,0.0,2098.0,530.0
13,XXB-0218S,16,24707,0.0,530.0,2098.0,530.0
13,XXB-0218S,16,26352,0.0,1060.0,395.0,48.0
13,XXB-0218S,16,24635,0.0,1108.0,2398.0,38.0
13,XXB-0218S,16,26279,0.0,1146.0,2398.0,38.0
13,XXB-0218S,17,25722,0.0,0.0,2098.0,530.0
13,XXB-0218S,17,26647,0.0,530.0,2098.0,530.0
13,XXB-0218S,17,26540,0.0,1060.0,2398.0,38.0
13,XXB-0218S,17,23956,0.0,1098.0,1198.0,38.0
13,XXB-0218S,17,27802,1198.0,1098.0,1132.0,38.0
13,XXB-0218S,17,6862,0.0,1136.0,1476.0,38.0
13,XXB-0218S,17,25857,1476.0,1136.0,747.0,38.0
13,XXB-0218S,17,26382,0.0,1174.0,2126.0,38.0
13,XXB-0218S,18,26686,0.0,0.0,2098.0,530.0
13,XXB-0218S,18,27850,0.0,530.0,2098.0,530.0
13,XXB-0218S,18,7698,0.0,1060.0,362.5,146.0
13,XXB-0218S,19,24177,0.0,0.0,2001.0,529.0
13,XXB-0218S,19,26687,0.0,530.0,1018.0,527.0
13,XXB-0218S,19,23610,1018.0,530.0,862.0,526.0
13,XXB-0218S,19,26632,1880.0,530.0,501.0,493.0
13,XXB-0218S,19,26334,0.0,1057.0,1768.0,58.0
13,XXB-0218S,19,25593,0.0,1115.0,512.0,58.0
13,XXB-0218S,19,26243,0.0,1173.0,2418.0,38.0
13,XXB-0218S,20,24104,0.0,0.0,608.0,530.0
13,XXB-0218S,20,26936,608.0,0.0,598.0,530.0
13,XXB-0218S,20,25512,1206.0,0.0,578.0,480.5
13,XXB-0218S,20,27945,1784.0,0.0,578.0,480.5
13,XXB-0218S,20,23835,0.0,530.0,1416.5,518.5
13,XXB-0218S,20,24180,1416.5,530.0,931.0,518.5
13,XXB-0218S,20,26352,0.0,1048.5,395.0,48.0
13,XXB-0218S,20,24635,0.0,1096.5,2398.0,38.0
13,XXB-0218S,20,26279,0.0,1134.5,2398.0,38.0
13,XXB-0218S,21,25946,0.0,0.0,1416.5,518.5
13,XXB-0218S,21,26448,1416.5,0.0,931.0,518.5
13,XXB-0218S,21,23538,0.0,518.5,782.0,510.0
13,XXB-0218S,21,26663,782.0,518.5,782.0,510.0
13,XXB-0218S,21,23601,1564.0,518.5,774.0,510.0
13,XXB-0218S,21,27851,0.0,1028.5,982.0,58.0
13,XXB-0218S,21,28181,0.0,1086.5,982.0,58.0
13,XXB-0218S,21,27458,0.0,1144.5,460.0,58.0
13,XXB-0218S,22,25196,0.0,0.0,579.0,512.0
13,XXB-0218S,22,25848,579.0,0.0,579.0,512.0
13,XXB-0218S,22,26116,1158.0,0.0,579.0,512.0
13,XXB-0218S,22,26123,1737.0,0.0,579.0,512.0
13,XXB-0218S,22,23954,0.0,512.5,2314.0,512.5
13,XXB-0218S,22,24541,0.0,1025.0,777.0,193.5
13,XXB-0218S,22,27537,777.0,1025.0,777.0,193.5
13,XXB-0218S,23,25011,0.0,0.0,2314.0,512.5
13,XXB-0218S,23,26380,0.0,512.5,2314.0,512.5
13,XXB-0218S,23,28151,0.0,1025.0,1562.0,58.0
13,XXB-0218S,23,27424,0.0,1083.0,862.0,58.0
13,XXB-0218S,24,28149,0.0,0.0,2314.0,512.5
13,XXB-0218S,24,24450,0.0,512.5,774.0,510.0
13,XXB-0218S,24,25855,774.0,512.5,715.0,510.0
13,XXB-0218S,24,24028,1489.0,512.5,702.0,510.0
13,XXB-0218S,24,27173,0.0,1022.5,557.0,108.0
13,XXB-0218S,25,23620,0.0,0.0,530.0,508.0
13,XXB-0218S,25,24954,530.0,0.0,530.0,508.0
13,XXB-0218S,25,26118,1060.0,0.0,530.0,508.0
13,XXB-0218S,25,26212,1590.0,0.0,524.0,508.0
13,XXB-0218S,25,25633,0.0,512.5,523.0,508.0
13,XXB-0218S,25,26519,523.0,512.5,523.0,508.0
13,XXB-0218S,25,26942,1046.0,512.5,523.0,508.0
13,XXB-0218S,25,27654,1569.0,512.5,523.0,508.0
13,XXB-0218S,25,24941,0.0,1020.5,309.0,154.0
13,XXB-0218S,26,23653,0.0,0.0,1017.0,508.0
13,XXB-0218S,26,24558,1017.0,0.0,1017.0,508.0
13,XXB-0218S,26,23915,0.0,512.5,1523.0,498.0
13,XXB-0218S,26,23725,1523.0,512.5,902.0,501.0
13,XXB-0218S,27,24166,0.0,0.0,598.0,490.0
13,XXB-0218S,27,24677,598.0,0.0,598.0,490.0
13,XXB-0218S,27,27072,1196.0,0.0,598.0,490.0
13,XXB-0218S,27,4990,1794.0,0.0,559.5,495.0
13,XXB-0218S,27,26605,0.0,501.0,1523.0,498.0
13,XXB-0218S,27,24955,1523.0,501.0,773.0,489.0
13,XXB-0218S,27,26858,0.0,1002.0,440.0,218.0
13,XXB-0218S,27,27881,440.0,1002.0,440.0,218.0
13,XXB-0218S,28,24637,0.0,0.0,1498.0,498.0
13,XXB-0218S,28,23944,1498.0,0.0,702.0,489.0
13,XXB-0218S,28,5903,0.0,501.0,559.5,495.0
13,XXB-0218S,28,23760,559.5,501.0,548.0,498.0
13,XXB-0218S,28,25470,1107.5,501.0,510.0,489.5
13,XXB-0218S,28,25949,1617.5,501.0,501.0,492.0
13,XXB-0218S,28,26858,0.0,999.0,440.0,218.0
13,XXB-0218S,29,19214,0.0,0.0,584.5,477.5
13,XXB-0218S,29,19689,584.5,0.0,584.5,477.5
13,XXB-0218S,29,19848,1169.0,0.0,584.5,477.5
13,XXB-0218S,29,23214,1753.5,0.0,584.5,477.5
13,XXB-0218S,29,21608,0.0,480.5,2094.0,477.5
13,XXB-0218S,29,25013,0.0,961.0,493.0,249.0
