批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
19,QKQ-0218S,1,28426,465.0,932.0,465.0,155.0
19,QKQ-0218S,1,27107,930.0,932.0,464.5,155.0
19,QKQ-0218S,1,29236,1394.5,932.0,464.5,155.0
19,QKQ-0218S,1,26465,0.0,1087.0,876.0,58.0
19,QKQ-0218S,1,29292,876.0,1087.0,876.0,58.0
19,QKQ-0218S,1,29330,0.0,1145.5,1857.0,56.0
19,QKQ-0218S,2,28335,0.0,0.0,613.5,464.8
19,QKQ-0218S,2,27165,613.5,0.0,908.0,378.0
19,QKQ-0218S,2,27929,1521.5,0.0,876.0,377.0
19,QKQ-0218S,2,25164,0.0,466.0,2284.0,395.0
19,QKQ-0218S,2,27512,0.0,861.0,875.0,358.0
19,QKQ-0218S,2,28491,875.0,861.0,775.5,344.0
19,QKQ-0218S,2,29387,1650.5,861.0,775.5,344.0
19,QKQ-0218S,3,25267,0.0,0.0,2284.0,395.0
19,QKQ-0218S,3,28183,0.0,395.0,2284.0,395.0
19,QKQ-0218S,3,29174,0.0,790.0,2284.0,395.0
19,QKQ-0218S,4,26982,0.0,0.0,504.5,395.0
19,QKQ-0218S,4,27339,504.5,0.0,504.5,395.0
19,QKQ-0218S,4,28023,1009.0,0.0,504.5,395.0
19,QKQ-0218S,4,29102,1513.5,0.0,504.5,395.0
19,QKQ-0218S,4,26473,0.0,395.0,535.0,381.0
19,QKQ-0218S,4,27763,535.0,395.0,535.0,381.0
19,QKQ-0218S,4,28020,1070.0,395.0,535.0,381.0
19,QKQ-0218S,4,29251,1605.0,395.0,535.0,381.0
19,QKQ-0218S,4,24785,0.0,776.0,2055.5,381.0
19,QKQ-0218S,4,26704,0.0,1157.0,908.0,58.5
19,QKQ-0218S,4,26912,908.0,1157.0,908.0,58.5
19,QKQ-0218S,5,25350,0.0,0.0,2055.5,381.0
19,QKQ-0218S,5,26527,0.0,381.0,2055.5,381.0
19,QKQ-0218S,5,28099,0.0,762.0,2055.5,381.0
19,QKQ-0218S,5,25295,0.0,1143.0,2098.0,68.0
19,QKQ-0218S,6,28595,0.0,0.0,876.0,377.0
19,QKQ-0218S,6,25197,876.0,0.0,876.0,379.0
19,QKQ-0218S,6,25371,0.0,379.0,2085.5,354.5
19,QKQ-0218S,6,26357,0.0,734.0,2085.5,354.5
19,QKQ-0218S,6,27355,0.0,1089.0,908.0,88.0
19,QKQ-0218S,6,25151,908.0,1089.0,876.0,88.0
19,QKQ-0218S,6,27345,1784.0,1089.0,598.5,68.0
19,QKQ-0218S,6,25015,0.0,1177.0,1810.0,38.0
19,QKQ-0218S,7,28063,0.0,0.0,2085.5,354.6
19,QKQ-0218S,7,26668,0.0,355.0,453.0,354.5
19,QKQ-0218S,7,29152,453.0,355.0,453.0,354.5
19,QKQ-0218S,7,25406,906.0,355.0,453.0,354.6
19,QKQ-0218S,7,25398,1359.0,355.0,453.0,355.0
19,QKQ-0218S,7,29314,0.0,710.0,1615.0,38.0
19,QKQ-0218S,7,28559,0.0,748.0,1194.5,464.5
19,LMW-0215S,0,28084,0.0,0.0,2246.0,1062.0
19,LMW-0215S,0,25285,0.0,1062.0,930.0,148.0
19,LMW-0215S,0,28125,930.0,1062.0,930.0,148.0
19,LMW-0215S,1,26845,0.0,0.0,2001.0,1041.0
19,LMW-0215S,1,28842,0.0,1041.0,660.0,148.0
19,LMW-0215S,2,29018,0.0,0.0,1838.0,1004.0
19,LMW-0215S,2,25566,0.0,1004.0,1447.0,198.0
19,LMW-0215S,3,27068,0.0,0.0,2241.0,922.0
19,LMW-0215S,3,27946,0.0,922.0,1653.0,294.0
19,LMW-0215S,3,24868,1653.0,922.0,401.5,292.0
19,LMW-0215S,4,28839,0.0,0.0,1161.5,922.0
19,LMW-0215S,4,25618,1161.5,0.0,1056.0,851.5
19,LMW-0215S,4,27268,0.0,922.0,400.0,80.0
19,LMW-0215S,4,27268,0.0,1002.0,400.0,80.0
19,LMW-0215S,4,24962,0.0,1082.0,1289.0,128.0
19,LMW-0215S,5,24793,0.0,0.0,2241.0,887.0
19,LMW-0215S,5,27331,0.0,887.0,1129.5,322.0
19,LMW-0215S,5,28638,1129.5,887.0,406.5,322.0
19,LMW-0215S,6,27801,0.0,0.0,2241.0,887.0
19,LMW-0215S,6,27268,0.0,887.0,400.0,80.0
19,LMW-0215S,6,25566,0.0,967.0,1447.0,198.0
19,LMW-0215S,7,29256,0.0,0.0,1983.0,814.0
19,LMW-0215S,7,27228,0.0,822.0,2246.0,377.0
19,LMW-0215S,8,26936,0.0,0.0,967.5,822.0
19,LMW-0215S,8,25173,967.5,0.0,930.0,805.0
19,LMW-0215S,8,26057,0.0,822.0,2246.0,382.0
19,LMW-0215S,9,28771,0.0,0.0,930.0,805.0
19,LMW-0215S,9,25000,930.0,0.0,1447.0,594.5
19,LMW-0215S,9,26304,0.0,822.0,844.5,370.0
19,LMW-0215S,10,27389,0.0,0.0,2311.0,762.0
19,LMW-0215S,10,29398,0.0,771.0,2241.0,442.0
19,LMW-0215S,11,26736,0.0,0.0,1447.0,748.0
19,LMW-0215S,11,25283,1447.0,0.0,844.5,760.0
19,LMW-0215S,11,25162,0.0,771.0,960.0,439.5
19,LMW-0215S,11,27770,960.0,771.0,467.0,439.5
19,LMW-0215S,12,25053,0.0,0.0,2251.0,771.0
19,LMW-0215S,12,29104,0.0,771.0,2261.0,418.0
19,LMW-0215S,13,25344,0.0,0.0,2251.0,771.0
19,LMW-0215S,13,27157,0.0,771.0,1041.0,406.5
19,LMW-0215S,13,28025,1041.0,771.0,760.0,398.0
19,LMW-0215S,13,26250,1801.0,771.0,625.0,401.5
19,LMW-0215S,14,26802,0.0,0.0,2001.0,743.0
19,LMW-0215S,14,25373,0.0,771.0,1512.0,398.0
19,LMW-0215S,14,25330,1512.0,771.0,814.0,398.0
19,LMW-0215S,15,26922,0.0,0.0,2001.0,743.0
19,LMW-0215S,15,27106,0.0,771.0,662.0,358.0
19,LMW-0215S,15,27268,0.0,1129.0,400.0,80.0
19,LMW-0215S,16,28273,0.0,0.0,1983.0,760.0
19,LMW-0215S,16,27106,0.0,760.0,662.0,358.0
19,LMW-0215S,17,26851,0.0,0.0,844.5,769.0
19,LMW-0215S,17,29145,844.5,0.0,803.0,734.0
19,LMW-0215S,17,24887,1647.5,0.0,762.0,660.0
19,LMW-0215S,17,26304,0.0,769.0,844.5,370.0
19,LMW-0215S,18,29119,0.0,0.0,2221.0,652.0
19,LMW-0215S,18,28126,0.0,662.0,743.0,520.0
19,LMW-0215S,18,28349,743.0,662.0,743.0,520.0
19,LMW-0215S,18,29365,1486.0,662.0,771.0,489.5
19,LMW-0215S,19,29141,0.0,0.0,2023.0,662.0
19,LMW-0215S,19,27399,0.0,662.0,1447.0,498.0
19,LMW-0215S,19,27539,1447.0,662.0,771.0,489.5
19,LMW-0215S,20,27530,0.0,0.0,1671.0,627.0
19,LMW-0215S,20,27205,0.0,627.0,1882.0,498.0
19,LMW-0215S,21,25374,0.0,0.0,1838.0,488.0
19,LMW-0215S,21,26162,0.0,498.0,1161.5,460.0
19,LMW-0215S,21,28728,1161.5,498.0,1161.5,460.0
19,LMW-0215S,21,24962,0.0,958.0,1289.0,128.0
19,LMW-0218S,0,26195,0.0,0.0,2343.0,880.0
19,LMW-0218S,0,25011,0.0,880.0,930.0,338.0
19,LMW-0218S,0,26296,930.0,880.0,930.0,338.0
19,LMW-0218S,0,25049,1860.0,880.0,459.0,338.5
19,LMW-0218S,1,25179,0.0,0.0,1062.0,879.5
19,LMW-0218S,1,26030,1062.0,0.0,1062.0,879.5
19,LMW-0218S,1,25237,0.0,880.0,929.0,338.0
19,LMW-0218S,1,25333,929.0,880.0,929.0,338.0
19,LMW-0218S,1,25512,1858.0,880.0,459.0,338.5
19,LMW-0218S,2,26710,0.0,0.0,1062.0,861.0
19,LMW-0218S,2,27993,1062.0,0.0,1062.0,861.0
19,LMW-0218S,2,25975,0.0,861.0,1161.5,357.5
19,LMW-0218S,2,27503,1161.5,861.0,1161.5,357.5
19,LMW-0218S,3,28725,0.0,0.0,1062.0,861.0
19,LMW-0218S,3,24917,1062.0,0.0,621.5,460.5
19,LMW-0218S,3,28485,1683.5,0.0,621.5,460.5
19,LMW-0218S,3,25329,0.0,861.0,1055.0,358.0
19,LMW-0218S,3,25835,1055.0,861.0,1055.0,358.0
19,LMW-0218S,4,25258,0.0,0.0,2343.0,598.0
19,LMW-0218S,4,26663,0.0,599.0,2343.0,598.0
19,LMW-0218S,5,27134,0.0,0.0,2343.0,598.0
19,LMW-0218S,5,26596,0.0,599.0,1148.0,598.0
19,LMW-0218S,5,28982,1148.0,599.0,1148.0,598.0
19,LMW-0218S,6,26095,0.0,0.0,737.0,599.0
19,LMW-0218S,6,28762,737.0,0.0,737.0,599.0
19,LMW-0218S,6,25756,1474.0,0.0,771.0,362.0
19,LMW-0218S,6,25388,0.0,599.0,1838.0,579.0
19,LMW-0218S,6,27464,1838.0,599.0,598.5,580.0
19,LMW-0218S,6,25602,0.0,1179.0,1500.0,38.0
19,LMW-0218S,6,25188,1500.0,1179.0,930.0,38.0
19,LMW-0218S,7,27747,0.0,0.0,887.0,577.0
19,LMW-0218S,7,25522,887.0,0.0,760.0,578.0
19,LMW-0218S,7,27966,1647.0,0.0,760.0,578.0
19,LMW-0218S,7,26018,0.0,580.0,1512.0,577.0
19,LMW-0218S,7,26462,1512.0,580.0,887.0,577.0
19,LMW-0218S,7,29035,0.0,1160.0,743.0,58.0
19,LMW-0218S,7,29151,743.0,1160.0,743.0,58.0
19,LMW-0218S,7,27001,1486.0,1160.0,662.0,58.0
19,LMW-0218S,7,26800,2148.0,1160.0,292.0,58.0
19,LMW-0218S,8,25050,0.0,0.0,1512.0,579.0
19,LMW-0218S,8,26498,1512.0,0.0,887.0,577.0
19,LMW-0218S,8,24807,0.0,580.0,1562.0,579.0
19,LMW-0218S,8,25790,1562.0,580.0,814.0,578.0
19,LMW-0218S,8,25135,0.0,1160.0,887.0,58.0
19,LMW-0218S,8,25964,887.0,1160.0,887.0,58.0
19,LMW-0218S,8,25159,1774.0,1160.0,662.0,58.0
19,LMW-0218S,9,25090,0.0,0.0,2353.0,580.0
19,LMW-0218S,9,27109,0.0,580.0,2353.0,580.0
19,LMW-0218S,9,25513,0.0,1160.0,1512.0,58.0
19,LMW-0218S,9,25001,1512.0,1160.0,922.0,58.0
19,LMW-0218S,10,24903,0.0,0.0,2338.0,578.0
19,LMW-0218S,10,26078,0.0,580.0,2338.0,578.0
19,LMW-0218S,10,26071,0.0,1160.0,1512.0,58.0
19,LMW-0218S,10,28419,1512.0,1160.0,922.0,58.0
19,LMW-0218S,11,26558,0.0,0.0,2338.0,578.0
19,LMW-0218S,11,27756,0.0,580.0,2338.0,578.0
19,LMW-0218S,11,25187,0.0,1160.0,652.0,58.0
19,LMW-0218S,11,25427,652.0,1160.0,652.0,58.0
19,LMW-0218S,11,25206,1304.0,1160.0,625.0,58.0
19,LMW-0218S,11,28810,1929.0,1160.0,502.0,58.0
19,LMW-0218S,12,26612,0.0,0.0,2251.0,579.0
19,LMW-0218S,12,25303,0.0,580.0,760.0,579.0
19,LMW-0218S,12,25318,760.0,580.0,743.0,579.0
19,LMW-0218S,12,25653,1503.0,580.0,743.0,579.0
19,LMW-0218S,12,27802,0.0,1160.0,887.0,58.0
19,LMW-0218S,12,24888,887.0,1160.0,762.0,58.0
19,LMW-0218S,12,27104,1649.0,1160.0,762.0,58.0
19,LMW-0218S,13,26632,0.0,0.0,743.0,579.0
19,LMW-0218S,13,27378,743.0,0.0,743.0,579.0
19,LMW-0218S,13,28350,1486.0,0.0,743.0,579.0
19,LMW-0218S,13,24806,0.0,580.0,2098.0,580.0
19,LMW-0218S,13,28588,0.0,1160.0,1041.0,58.0
19,LMW-0218S,13,24961,1041.0,1160.0,887.0,58.0
19,LMW-0218S,13,28011,1928.0,1160.0,482.5,58.0
19,LMW-0218S,14,25590,0.0,0.0,2098.0,580.0
19,LMW-0218S,14,26118,0.0,580.0,2098.0,580.0
19,LMW-0218S,14,25310,0.0,1160.0,1062.0,58.0
19,LMW-0218S,14,28289,1062.0,1160.0,1056.0,58.0
19,LMW-0218S,14,29294,2118.0,1160.0,292.0,58.0
19,LMW-0218S,15,27294,0.0,0.0,2098.0,580.0
19,LMW-0218S,15,28915,0.0,580.0,2098.0,580.0
19,LMW-0218S,15,27138,0.0,1160.0,1562.0,58.0
19,LMW-0218S,15,25600,1562.0,1160.0,814.0,58.0
19,LMW-0218S,16,26205,0.0,0.0,1041.0,579.0
19,LMW-0218S,16,28587,1041.0,0.0,1041.0,579.0
19,LMW-0218S,16,28652,0.0,580.0,1041.0,579.0
19,LMW-0218S,16,27163,1041.0,580.0,887.0,577.0
19,LMW-0218S,16,27659,0.0,1160.0,1562.0,58.0
19,LMW-0218S,16,28067,1562.0,1160.0,814.0,58.0
19,LMW-0218S,17,28478,0.0,0.0,743.0,579.0
19,LMW-0218S,17,27129,743.0,0.0,736.0,579.5
19,LMW-0218S,17,27494,1479.0,0.0,737.0,531.0
19,LMW-0218S,17,27704,0.0,580.0,600.0,568.0
19,LMW-0218S,17,28436,600.0,580.0,600.0,568.0
19,LMW-0218S,17,25633,1200.0,580.0,689.4,560.0
19,LMW-0218S,17,28567,0.0,1148.0,1998.0,68.0
19,LMW-0218S,18,25073,0.0,0.0,813.0,558.0
19,LMW-0218S,18,25276,813.0,0.0,803.0,557.0
19,LMW-0218S,18,26719,1616.0,0.0,770.0,558.0
19,LMW-0218S,18,25163,0.0,560.0,2338.0,558.0
19,LMW-0218S,18,25773,0.0,1120.0,447.0,78.0
19,LMW-0218S,19,28213,0.0,0.0,2338.0,558.0
19,LMW-0218S,19,28697,0.0,560.0,2338.0,558.0
19,LMW-0218S,19,25504,0.0,1120.0,382.0,58.0
19,LMW-0218S,19,27135,382.0,1120.0,382.0,58.0
19,LMW-0218S,19,25701,764.0,1120.0,377.0,58.0
19,LMW-0218S,19,28979,1141.0,1120.0,377.0,58.0
19,LMW-0218S,19,26826,0.0,1178.0,2398.0,38.0
19,LMW-0218S,20,28883,0.0,0.0,2338.0,558.0
19,LMW-0218S,20,26981,0.0,560.0,770.0,558.0
19,LMW-0218S,20,28730,770.0,560.0,770.0,558.0
19,LMW-0218S,20,26355,1540.0,560.0,742.0,560.0
19,LMW-0218S,20,26060,0.0,1120.0,1647.0,56.0
19,LMW-0218S,20,28528,1647.0,1120.0,698.0,56.0
19,LMW-0218S,20,27025,0.0,1176.0,2398.0,38.0
19,LMW-0218S,21,26206,0.0,0.0,2001.0,560.0
19,LMW-0218S,21,27241,0.0,560.0,1004.0,558.0
19,LMW-0218S,21,26771,1004.0,560.0,922.0,555.0
19,LMW-0218S,21,24911,0.0,1120.0,404.0,48.0
19,LMW-0218S,21,28672,404.0,1120.0,404.0,48.0
19,LMW-0218S,21,28836,808.0,1120.0,404.0,48.0
19,LMW-0218S,21,29269,1212.0,1120.0,404.0,48.0
19,LMW-0218S,21,28077,0.0,1168.0,2393.0,38.0
19,LMW-0218S,22,25094,0.0,0.0,922.0,557.0
19,LMW-0218S,22,26680,922.0,0.0,887.0,558.0
19,LMW-0218S,22,29360,1809.0,0.0,580.0,538.5
19,LMW-0218S,22,28064,0.0,560.0,887.0,558.0
19,LMW-0218S,22,28921,887.0,560.0,887.0,558.0
19,LMW-0218S,22,26768,1774.0,560.0,558.0,487.0
19,LMW-0218S,22,28100,0.0,1120.0,1447.0,38.0
19,LMW-0218S,22,26959,1447.0,1120.0,930.0,38.0
19,LMW-0218S,22,25698,0.0,1158.0,2358.0,38.0
19,LMW-0218S,23,29207,0.0,0.0,1773.0,558.0
19,LMW-0218S,23,26208,0.0,560.0,922.0,538.0
19,LMW-0218S,23,27596,922.0,560.0,922.0,538.0
19,LMW-0218S,23,28061,1844.0,560.0,580.0,538.5
19,LMW-0218S,23,27094,0.0,1098.5,577.0,116.0
19,LMW-0218S,24,26682,0.0,0.0,743.0,510.0
19,LMW-0218S,24,27009,743.0,0.0,580.0,508.0
19,LMW-0218S,24,28940,1323.0,0.0,580.0,508.0
19,LMW-0218S,24,26987,0.0,510.0,1128.0,489.5
19,LMW-0218S,24,28695,1128.0,510.0,1128.0,489.5
19,LMW-0218S,24,25212,0.0,1001.0,929.0,188.0
19,LMW-0218S,24,28475,929.0,1001.0,929.0,188.0
19,LMW-0218S,25,28276,0.0,0.0,781.0,489.5
19,LMW-0218S,25,24847,781.0,0.0,781.0,491.0
19,LMW-0218S,25,28455,1562.0,0.0,579.0,489.5
19,LMW-0218S,25,24834,0.0,491.0,1128.0,491.0
19,LMW-0218S,25,26426,1128.0,491.0,781.0,489.5
19,LMW-0218S,25,24878,0.0,982.0,355.0,146.0
19,LMW-0218S,25,24911,0.0,1128.0,404.0,48.0
19,LMW-0218S,25,28077,0.0,1176.0,2393.0,38.0
19,LMW-0218S,26,25963,0.0,0.0,762.0,471.0
19,LMW-0218S,26,27679,762.0,0.0,762.0,471.0
19,LMW-0218S,26,27880,1524.0,0.0,447.0,404.0
19,LMW-0218S,26,28805,1971.0,0.0,447.0,404.0
19,LMW-0218S,26,25711,0.0,471.0,1512.0,467.0
19,LMW-0218S,26,26786,1512.0,471.0,560.0,406.5
19,LMW-0218S,26,26937,0.0,938.0,822.0,278.0
19,LMW-0218S,26,26938,822.0,938.0,487.5,278.0
19,LMW-0218S,26,27554,1309.5,938.0,400.0,278.0
19,LMW-0218S,26,28095,1709.5,938.0,400.0,278.0
19,LMW-0218S,27,29287,0.0,0.0,557.0,442.0
19,LMW-0218S,27,25439,557.0,0.0,555.0,442.0
19,LMW-0218S,27,26274,1112.0,0.0,538.0,442.0
19,LMW-0218S,27,27819,1650.0,0.0,538.0,442.0
19,LMW-0218S,27,24812,0.0,442.0,558.0,432.5
19,LMW-0218S,27,27484,558.0,442.0,558.0,432.5
19,LMW-0218S,27,27521,1116.0,442.0,558.0,432.5
19,LMW-0218S,27,26292,1674.0,442.0,558.0,433.5
19,LMW-0218S,27,27849,0.0,875.5,929.0,338.0
19,LMW-0218S,27,25727,929.0,875.5,921.0,338.5
19,LMW-0218S,27,26097,1850.0,875.5,459.0,338.5
19,LMW-0218S,28,25880,0.0,0.0,580.0,425.0
19,LMW-0218S,28,26749,580.0,0.0,580.0,425.0
19,LMW-0218S,28,26785,1160.0,0.0,580.0,425.0
19,LMW-0218S,28,29164,1740.0,0.0,580.0,425.0
19,LMW-0218S,28,26306,0.0,425.0,2343.0,398.0
19,LMW-0218S,28,27082,0.0,825.0,578.0,382.0
19,LMW-0218S,28,24825,578.0,825.0,480.0,378.0
19,LMW-0218S,28,25325,1058.0,825.0,480.0,378.0
19,LMW-0218S,28,26954,1538.0,825.0,480.0,378.0
19,LMW-0218S,28,26448,2018.0,825.0,418.0,379.0
19,LMW-0218S,29,26827,0.0,0.0,2343.0,398.0
19,LMW-0218S,29,26971,0.0,400.0,2343.0,398.0
19,LMW-0218S,29,25106,0.0,800.0,2318.0,400.0
19,LMW-0218S,30,26731,0.0,0.0,2318.0,400.0
19,LMW-0218S,30,25113,0.0,400.0,1193.0,398.0
19,LMW-0218S,30,27798,1193.0,400.0,663.0,398.0
19,LMW-0218S,30,29282,1856.0,400.0,450.0,398.0
19,LMW-0218S,30,27628,0.0,800.0,652.0,399.0
19,LMW-0218S,30,29388,652.0,800.0,652.0,399.0
19,LMW-0218S,30,29234,1304.0,800.0,378.0,377.0
19,LMW-0218S,30,29400,1682.0,800.0,698.0,368.0
19,LMW-0218S,31,24795,0.0,0.0,1447.0,379.0
19,LMW-0218S,31,24802,1447.0,0.0,973.0,377.5
19,LMW-0218S,31,25036,0.0,382.0,1447.0,379.0
19,LMW-0218S,31,27344,1447.0,382.0,973.0,377.5
19,LMW-0218S,31,26280,0.0,764.0,1447.0,379.0
19,LMW-0218S,31,27231,1447.0,764.0,960.0,379.0
19,LMW-0218S,31,29302,0.0,1146.0,898.0,68.0
19,LMW-0218S,31,26967,898.0,1146.0,379.0,38.0
19,LMW-0218S,31,27534,1277.0,1146.0,379.0,38.0
19,LMW-0218S,31,28156,1656.0,1146.0,330.0,38.0
19,LMW-0218S,32,27385,0.0,0.0,1327.0,380.0
19,LMW-0218S,32,27697,1327.0,0.0,1056.0,377.0
19,LMW-0218S,32,26635,0.0,382.0,1447.0,379.0
19,LMW-0218S,32,27330,1447.0,382.0,930.0,378.0
19,LMW-0218S,32,26043,0.0,764.0,2358.0,380.0
19,LMW-0218S,32,27012,0.0,1146.0,625.0,58.0
19,LMW-0218S,32,25455,625.0,1146.0,442.0,58.0
19,LMW-0218S,32,27062,1067.0,1146.0,442.0,58.0
19,LMW-0218S,32,28471,1509.0,1146.0,418.0,58.0
19,LMW-0218S,32,29172,1927.0,1146.0,418.0,58.0
19,LMW-0218S,33,29147,0.0,0.0,2358.0,380.0
19,LMW-0218S,33,25610,0.0,382.0,1698.0,378.0
19,LMW-0218S,33,26416,1698.0,382.0,652.0,380.0
19,LMW-0218S,33,25766,0.0,764.0,1698.0,378.0
19,LMW-0218S,33,25612,1698.0,764.0,651.0,380.0
19,LMW-0218S,33,25147,0.0,1146.0,1159.0,58.0
19,LMW-0218S,33,27366,1159.0,1146.0,1159.0,58.0
19,LMW-0218S,34,27334,0.0,0.0,418.0,379.0
19,LMW-0218S,34,26862,418.0,0.0,397.0,377.0
19,LMW-0218S,34,27822,815.0,0.0,397.0,377.0
19,LMW-0218S,34,25833,1212.0,0.0,378.0,376.0
19,LMW-0218S,34,27808,1590.0,0.0,378.0,376.0
19,LMW-0218S,34,28110,1968.0,0.0,378.0,376.0
19,LMW-0218S,34,26593,0.0,382.0,1690.5,380.0
19,LMW-0218S,34,26358,1690.5,382.0,651.0,380.0
19,LMW-0218S,34,29408,0.0,764.0,480.0,378.0
19,LMW-0218S,34,27249,480.0,764.0,467.0,379.0
19,LMW-0218S,34,26261,947.0,764.0,458.0,380.0
19,LMW-0218S,34,26346,1405.0,764.0,458.0,380.0
19,LMW-0218S,34,28719,1863.0,764.0,458.0,380.0
19,LMW-0218S,34,27717,0.0,1146.0,760.0,58.0
19,LMW-0218S,34,27861,760.0,1146.0,760.0,58.0
19,LMW-0218S,34,28337,1520.0,1146.0,760.0,58.0
19,LMW-0218S,35,27901,0.0,0.0,1690.5,380.0
19,LMW-0218S,35,24824,1690.5,0.0,627.0,379.0
19,LMW-0218S,35,28000,0.0,382.0,1690.5,380.0
19,LMW-0218S,35,26175,1690.5,382.0,625.0,377.0
19,LMW-0218S,35,28698,0.0,764.0,1690.5,380.0
19,LMW-0218S,35,26850,1690.5,764.0,597.0,382.0
19,LMW-0218S,35,29279,0.0,1146.0,760.0,58.0
19,LMW-0218S,35,25462,760.0,1146.0,743.0,58.0
19,LMW-0218S,35,28936,1503.0,1146.0,743.0,58.0
19,LMW-0218S,36,27909,0.0,0.0,2118.0,380.0
19,LMW-0218S,36,28521,0.0,382.0,2118.0,380.0
19,LMW-0218S,36,28657,0.0,764.0,930.0,378.0
19,LMW-0218S,36,28658,930.0,764.0,597.0,382.0
19,LMW-0218S,36,24978,1527.0,764.0,578.0,381.0
19,LMW-0218S,36,28527,0.0,1146.0,1056.0,58.0
19,LMW-0218S,36,26563,1056.0,1146.0,1041.0,58.0
19,LMW-0218S,37,26300,0.0,0.0,748.0,360.0
19,LMW-0218S,37,24801,748.0,0.0,627.0,360.0
19,LMW-0218S,37,27417,1375.0,0.0,627.0,360.0
19,LMW-0218S,37,25506,2002.0,0.0,418.0,360.0
19,LMW-0218S,37,24939,0.0,360.0,959.0,360.0
19,LMW-0218S,37,25323,959.0,360.0,959.0,360.0
19,LMW-0218S,37,27213,1918.0,360.0,466.0,360.0
19,LMW-0218S,37,26636,0.0,720.0,959.0,360.0
19,LMW-0218S,37,26891,959.0,720.0,959.0,360.0
19,LMW-0218S,37,28724,1918.0,720.0,417.0,360.0
19,LMW-0218S,37,28545,0.0,1080.0,893.0,129.0
19,LMW-0218S,37,28959,893.0,1080.0,893.0,129.0
19,LMW-0218S,37,24904,1786.0,1080.0,626.0,130.0
19,LMW-0218S,38,27677,0.0,0.0,627.0,360.0
19,LMW-0218S,38,26050,627.0,0.0,594.5,360.0
19,LMW-0218S,38,29230,1221.5,0.0,417.0,360.0
19,LMW-0218S,38,29258,1638.5,0.0,417.0,360.0
19,LMW-0218S,38,27164,0.0,360.0,1055.0,358.0
19,LMW-0218S,38,27634,1055.0,360.0,973.0,357.0
19,LMW-0218S,38,26547,0.0,718.0,1882.0,357.5
19,LMW-0218S,38,25415,0.0,1076.0,626.0,130.0
19,LMW-0218S,38,27845,626.0,1076.0,335.0,128.0
19,LMW-0218S,39,28284,0.0,0.0,1882.0,357.5
19,LMW-0218S,39,25464,0.0,358.0,930.0,357.0
19,LMW-0218S,39,25702,930.0,358.0,930.0,357.0
19,LMW-0218S,39,28310,0.0,716.0,1289.0,354.0
19,LMW-0218S,39,25201,1289.0,716.0,362.0,349.0
19,LMW-0218S,39,28121,1651.0,716.0,362.0,349.0
19,LMW-0218S,39,24878,0.0,1070.0,355.0,146.0
19,LMW-0218S,39,25260,355.0,1070.0,355.0,146.0
19,LMW-0218S,40,26194,0.0,0.0,808.0,350.0
19,LMW-0218S,40,27188,808.0,0.0,808.0,350.0
19,LMW-0218S,40,24838,1616.0,0.0,762.0,349.0
19,LMW-0218S,40,25449,0.0,350.0,923.0,348.0
19,LMW-0218S,40,27588,923.0,350.0,923.0,348.0
19,LMW-0218S,40,25716,1846.0,350.0,508.0,350.0
19,LMW-0218S,40,25280,0.0,700.0,762.0,349.0
19,LMW-0218S,40,26130,762.0,700.0,762.0,349.0
19,LMW-0218S,40,28424,1524.0,700.0,762.0,349.0
19,LMW-0218S,40,26378,0.0,1050.0,338.0,158.0
19,LMW-0218S,40,27551,338.0,1050.0,338.0,158.0
19,LMW-0218S,41,28756,0.0,0.0,762.0,349.0
19,LMW-0218S,41,25749,762.0,0.0,508.0,350.0
19,LMW-0218S,41,27212,1270.0,0.0,508.0,350.0
19,LMW-0218S,41,27245,1778.0,0.0,508.0,350.0
19,LMW-0218S,41,27737,0.0,350.0,923.0,345.0
19,LMW-0218S,41,27836,923.0,350.0,923.0,345.0
19,LMW-0218S,41,28974,0.0,695.0,921.0,338.5
19,LMW-0218S,41,28996,921.0,695.0,459.0,338.5
19,LMW-0218S,41,26557,1380.0,695.0,660.0,326.5
19,LMW-0218S,41,26286,0.0,1033.5,1198.0,38.0
19,LMW-0218S,41,28203,1198.0,1033.5,1153.0,38.0
19,LMW-0218S,41,26615,0.0,1071.5,1000.0,38.0
19,LMW-0218S,41,25980,1000.0,1071.5,449.0,38.0
19,LMW-0218S,41,29139,1449.0,1071.5,449.0,38.0
19,LMW-0218S,41,26918,1898.0,1071.5,379.0,38.0
19,LMW-0218S,41,24950,0.0,1109.5,1558.0,38.0
19,LMW-0218S,41,25432,1558.0,1109.5,658.0,38.0
19,LMW-0218S,41,28860,0.0,1147.5,1548.0,38.0
19,LMW-0218S,41,29361,1548.0,1147.5,598.0,38.0
19,LMW-0218S,42,25265,0.0,0.0,2393.0,330.0
19,LMW-0218S,42,27541,0.0,330.0,762.0,330.0
19,LMW-0218S,42,27823,762.0,330.0,762.0,330.0
19,LMW-0218S,42,28794,1524.0,330.0,762.0,330.0
19,LMW-0218S,42,25877,0.0,660.0,761.0,330.0
19,LMW-0218S,42,26213,761.0,660.0,761.0,330.0
19,LMW-0218S,42,24969,1522.0,660.0,560.0,329.6
19,LMW-0218S,42,26237,0.0,990.0,336.0,226.0
19,LMW-0218S,43,27037,0.0,0.0,560.0,329.6
19,LMW-0218S,43,29253,560.0,0.0,560.0,329.6
