批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
4,MNH-0218S,30,4314,1860.0,329.0,473.0,328.0
4,MNH-0218S,30,1879,0.0,658.0,771.0,326.0
4,MNH-0218S,30,2150,771.0,658.0,771.0,326.0
4,MNH-0218S,30,3223,1542.0,658.0,771.0,326.0
4,MNH-0218S,30,541,0.0,987.0,309.0,233.0
4,MNH-0218S,30,3528,309.0,987.0,309.0,233.0
4,MNH-0218S,30,4646,618.0,987.0,309.0,233.0
4,MNH-0218S,30,329,927.0,987.0,290.0,232.0
4,MNH-0218S,30,2530,1217.0,987.0,290.0,232.0
4,MNH-0218S,30,2612,1507.0,987.0,290.0,232.0
4,MNH-0218S,30,3317,1797.0,987.0,290.0,232.0
4,MNH-0218S,31,4389,0.0,0.0,757.0,534.0
4,MNH-0218S,31,81,757.0,0.0,663.0,532.0
4,MNH-0218S,31,2873,1420.0,0.0,942.5,501.0
4,MNH-0218S,31,4253,0.0,534.0,771.0,326.0
4,MNH-0218S,31,4367,771.0,534.0,771.0,326.0
4,MNH-0218S,31,262,1542.0,534.0,756.0,322.0
4,MNH-0218S,31,1878,0.0,863.0,821.0,307.0
4,MNH-0218S,31,3585,821.0,863.0,821.0,307.0
4,MNH-0218S,31,1087,1642.0,863.0,794.5,307.0
4,MNH-0218S,31,209,0.0,1173.0,2248.0,38.0
4,MNH-0218S,32,4034,0.0,0.0,821.0,307.0
4,MNH-0218S,32,4895,821.0,0.0,821.0,307.0
4,MNH-0218S,32,43,1642.0,0.0,748.0,310.0
4,MNH-0218S,32,2537,0.0,310.0,2251.0,328.0
4,MNH-0218S,32,849,0.0,639.0,2385.0,310.0
4,MNH-0218S,32,3606,0.0,949.0,2318.0,260.0
4,MNH-0218S,33,1654,0.0,0.0,2385.0,310.0
4,MNH-0218S,33,2946,0.0,310.0,2385.0,310.0
4,MNH-0218S,33,2965,0.0,620.0,2385.0,310.0
4,MNH-0218S,33,2594,0.0,930.0,764.0,289.5
4,MNH-0218S,33,4322,764.0,930.0,763.0,288.0
4,MNH-0218S,33,697,1527.0,930.0,439.0,288.0
4,MNH-0218S,33,1186,1966.0,930.0,439.0,288.0
4,MNH-0218S,34,3932,0.0,0.0,2385.0,310.0
4,MNH-0218S,34,4924,0.0,310.0,2385.0,310.0
4,MNH-0218S,34,701,0.0,620.0,1248.0,329.0
4,MNH-0218S,34,2356,1248.0,620.0,980.0,328.0
4,MNH-0218S,34,4162,0.0,949.0,2318.0,260.0
4,MNH-0218S,35,3852,0.0,0.0,1248.0,329.0
4,MNH-0218S,35,4894,1248.0,0.0,980.0,328.0
4,MNH-0218S,35,2023,0.0,329.0,741.0,322.0
4,MNH-0218S,35,2459,741.0,329.0,741.0,322.0
4,MNH-0218S,35,2765,1482.0,329.0,741.0,322.0
4,MNH-0218S,35,3389,0.0,658.0,608.0,323.0
4,MNH-0218S,35,514,608.0,658.0,428.0,329.0
4,MNH-0218S,35,3068,1036.0,658.0,392.0,328.0
4,MNH-0218S,35,3978,1428.0,658.0,392.0,328.0
4,MNH-0218S,35,4033,1820.0,658.0,390.0,327.0
4,MNH-0218S,35,1969,0.0,987.0,501.0,217.5
4,MNH-0218S,35,3506,501.0,987.0,501.0,218.5
4,MNH-0218S,35,478,1002.0,987.0,486.0,218.5
4,MNH-0218S,35,1410,1488.0,987.0,261.0,218.4
4,MNH-0218S,35,2245,1749.0,987.0,261.0,218.6
4,MNH-0218S,36,1307,0.0,0.0,2080.0,347.6
4,MNH-0218S,36,3039,0.0,348.0,741.0,322.0
4,MNH-0218S,36,2643,741.0,348.0,722.0,328.0
4,MNH-0218S,36,4795,1463.0,348.0,722.0,328.0
4,MNH-0218S,36,915,0.0,677.0,367.0,328.0
4,MNH-0218S,36,1715,367.0,677.0,367.0,328.0
4,MNH-0218S,36,3395,734.0,677.0,367.0,328.0
4,MNH-0218S,36,4914,1101.0,677.0,367.0,328.0
4,MNH-0218S,36,477,1468.0,677.0,355.0,326.0
4,MNH-0218S,36,1347,1823.0,677.0,355.0,326.0
4,MNH-0218S,36,762,0.0,1006.0,523.0,179.5
4,MNH-0218S,37,2666,0.0,0.0,1154.0,309.0
4,MNH-0218S,37,2820,1154.0,0.0,1154.0,309.0
4,MNH-0218S,37,2120,0.0,310.0,355.0,326.0
4,MNH-0218S,37,2184,355.0,310.0,355.0,326.0
4,MNH-0218S,37,3109,710.0,310.0,355.0,326.0
4,MNH-0218S,37,4618,1065.0,310.0,355.0,326.0
4,MNH-0218S,37,1021,1420.0,310.0,346.0,326.0
4,MNH-0218S,37,3154,1766.0,310.0,346.0,326.0
4,MNH-0218S,37,195,0.0,639.0,755.0,301.0
4,MNH-0218S,37,345,755.0,639.0,755.0,301.0
4,MNH-0218S,37,1072,1510.0,639.0,755.0,301.0
4,MNH-0218S,37,1996,0.0,941.5,1001.5,261.0
4,MNH-0218S,37,672,1001.5,941.5,486.0,257.5
4,MNH-0218S,37,1203,1487.5,941.5,352.0,259.0
4,MNH-0218S,37,1384,1839.5,941.5,352.0,259.0
4,MNH-0218S,38,2889,0.0,0.0,755.0,301.0
4,MNH-0218S,38,1810,755.0,0.0,749.0,302.0
4,MNH-0218S,38,3237,1504.0,0.0,749.0,302.0
4,MNH-0218S,38,2689,0.0,302.5,748.0,310.0
4,MNH-0218S,38,985,748.0,302.5,725.0,308.0
4,MNH-0218S,38,3063,1473.0,302.5,725.0,308.0
4,MNH-0218S,38,3989,0.0,612.5,873.0,308.0
4,MNH-0218S,38,4217,873.0,612.5,873.0,308.0
4,MNH-0218S,38,3394,1746.0,612.5,440.0,307.0
4,MNH-0218S,38,1556,0.0,922.5,439.0,288.0
4,MNH-0218S,38,1979,439.0,922.5,439.0,288.0
4,MNH-0218S,38,1993,878.0,922.5,439.0,288.0
4,MNH-0218S,38,2415,1317.0,922.5,439.0,288.0
4,MNH-0218S,38,2505,1756.0,922.5,439.0,288.0
4,MNH-0218S,39,1212,0.0,0.0,740.0,302.5
4,MNH-0218S,39,1247,740.0,0.0,740.0,302.5
4,MNH-0218S,39,1890,1480.0,0.0,740.0,302.5
4,MNH-0218S,39,1947,0.0,302.5,722.0,309.0
4,MNH-0218S,39,1964,722.0,302.5,722.0,309.0
4,MNH-0218S,39,943,1444.0,302.5,720.0,308.0
4,MNH-0218S,39,3083,0.0,612.5,720.0,308.0
4,MNH-0218S,39,3400,720.0,612.5,720.0,308.0
4,MNH-0218S,39,2102,1440.0,612.5,711.0,309.0
4,MNH-0218S,39,2738,0.0,922.5,439.0,288.0
4,MNH-0218S,39,4728,439.0,922.5,439.0,288.0
4,MNH-0218S,39,4906,878.0,922.5,439.0,288.0
4,MNH-0218S,39,4298,1317.0,922.5,368.0,289.5
4,MNH-0218S,39,540,1685.0,922.5,367.0,288.0
4,MNH-0218S,40,4722,0.0,0.0,831.0,771.0
4,MNH-0218S,40,2890,831.0,0.0,801.0,741.0
4,MNH-0218S,40,4095,1632.0,0.0,701.0,579.0
4,MNH-0218S,40,3107,0.0,771.0,1152.0,307.0
4,MNH-0218S,40,250,1152.0,771.0,897.0,308.0
4,MNH-0218S,40,1650,0.0,1079.0,1118.0,58.0
4,MNH-0218S,40,2016,0.0,1137.0,1112.0,58.0
4,MNH-0218S,41,2185,0.0,0.0,523.0,400.0
4,MNH-0218S,41,1877,523.0,0.0,447.0,398.0
4,MNH-0218S,41,3772,970.0,0.0,447.0,398.0
4,MNH-0218S,41,305,1417.0,0.0,749.0,266.0
4,MNH-0218S,41,436,0.0,400.0,2080.0,268.5
4,MNH-0218S,41,4938,0.0,668.5,1827.5,237.5
4,MNH-0218S,41,3831,1827.5,668.5,486.5,237.5
4,MNH-0218S,41,4252,0.0,906.0,440.0,307.0
4,MNH-0218S,41,1209,440.0,906.0,440.0,309.0
4,MNH-0218S,41,4653,880.0,906.0,440.0,309.0
4,MNH-0218S,41,1053,1320.0,906.0,351.0,240.0
4,MNH-0218S,41,1474,1671.0,906.0,351.0,240.0
4,MNH-0218S,41,2941,2022.0,906.0,351.0,240.0
4,MNH-0218S,42,634,0.0,0.0,408.0,378.0
4,MNH-0218S,42,1446,408.0,0.0,408.0,378.0
4,MNH-0218S,42,2917,816.0,0.0,408.0,378.0
4,MNH-0218S,42,475,1224.0,0.0,711.0,369.0
4,MNH-0218S,42,2897,1935.0,0.0,448.0,298.0
4,MNH-0218S,42,1398,0.0,380.0,554.0,418.0
4,MNH-0218S,42,1576,554.0,380.0,554.0,418.0
4,MNH-0218S,42,3169,1108.0,380.0,352.0,259.0
4,MNH-0218S,42,3587,1460.0,380.0,352.0,259.0
4,MNH-0218S,42,1380,1812.0,380.0,448.0,410.0
4,MNH-0218S,42,1722,0.0,798.0,410.0,360.0
4,MNH-0218S,42,1845,410.0,798.0,410.0,360.0
4,MNH-0218S,42,2950,820.0,798.0,409.0,358.0
4,MNH-0218S,42,1003,1229.0,798.0,342.0,227.0
4,MNH-0218S,42,3475,1571.0,798.0,342.0,227.0
4,MNH-0218S,42,4512,1913.0,798.0,298.0,227.6
4,MNH-0218S,42,679,0.0,1160.0,1179.0,58.0
4,MNH-0218S,42,3182,1179.0,1160.0,1179.0,58.0
4,MNH-0218S,43,4719,0.0,0.0,692.0,558.0
4,MNH-0218S,43,2668,692.0,0.0,520.0,338.0
4,MNH-0218S,43,3322,0.0,560.0,757.0,494.0
4,MNH-0218S,43,2678,757.0,560.0,580.0,472.5
4,MNH-0218S,43,4517,1337.0,560.0,562.0,461.0
4,MNH-0218S,43,3667,1899.0,560.0,502.5,486.0
4,MNH-0218S,43,1863,0.0,1054.0,2338.0,38.0
4,MNH-0218S,43,4467,0.0,1092.0,726.0,58.0
4,MNH-0218S,43,4630,0.0,1150.0,726.0,58.0
4,MNH-0218SD,0,3213,0.0,0.0,1087.0,659.0
4,MNH-0218SD,0,4045,1087.0,0.0,1087.0,659.0
4,MNH-0218SD,0,17,0.0,660.0,1179.0,427.0
4,MNH-0218SD,0,2075,1179.0,660.0,1179.0,429.0
4,MNH-0218SD,0,1705,0.0,1089.0,2372.0,58.0
4,MNH-0218SD,0,4960,0.0,1147.0,2352.0,58.0
4,MNH-0218SD,1,3235,0.0,0.0,2117.5,660.0
4,MNH-0218SD,1,888,0.0,660.0,2117.5,389.5
4,MNH-0218SD,1,1303,0.0,1049.5,1598.0,138.0
4,MNH-0218SD,1,891,1598.0,1049.5,648.0,138.0
4,MNH-0218SD,2,1348,0.0,0.0,720.0,640.0
4,MNH-0218SD,2,1797,720.0,0.0,720.0,640.0
4,MNH-0218SD,2,2821,1440.0,0.0,720.0,640.0
4,MNH-0218SD,2,871,0.0,640.0,640.0,345.0
4,MNH-0218SD,2,3999,640.0,640.0,640.0,345.0
4,MNH-0218SD,2,4847,1280.0,640.0,640.0,345.0
4,MNH-0218SD,2,2751,0.0,985.0,648.0,138.0
4,MNH-0218SD,2,2134,0.0,1123.0,668.0,58.0
4,MNH-0218SD,2,3725,668.0,1123.0,450.0,58.0
4,MNH-0218SD,2,1038,1118.0,1123.0,430.0,58.0
4,MNH-0218SD,2,342,1548.0,1123.0,420.0,58.0
4,MNH-0218SD,2,2539,1968.0,1123.0,420.0,58.0
4,MNH-0218SD,3,2296,0.0,0.0,2080.0,640.0
4,MNH-0218SD,3,4890,0.0,640.0,640.0,345.0
4,MNH-0218SD,3,111,640.0,640.0,726.0,327.0
4,MNH-0218SD,3,2673,1366.0,640.0,726.0,327.0
4,MNH-0218SD,3,1788,0.0,985.0,1618.0,58.0
4,MNH-0218SD,3,1708,1618.0,985.0,668.0,58.0
4,MNH-0218SD,3,4172,0.0,1043.0,1268.0,58.0
4,MNH-0218SD,3,3771,1268.0,1043.0,868.0,58.0
4,MNH-0218SD,3,1226,0.0,1101.0,1248.0,58.0
4,MNH-0218SD,3,1055,1248.0,1101.0,848.0,58.0
4,MNH-0218SD,3,1357,0.0,1159.0,408.0,58.0
4,MNH-0218SD,3,443,408.0,1159.0,400.0,58.0
4,MNH-0218SD,3,734,808.0,1159.0,400.0,58.0
4,MNH-0218SD,3,450,1208.0,1159.0,388.0,58.0
4,MNH-0218SD,4,4053,0.0,0.0,720.0,640.0
4,MNH-0218SD,4,871,0.0,640.0,640.0,345.0
4,MNH-0218SD,4,2751,0.0,985.0,648.0,138.0
4,MNH-0218SD,4,2134,0.0,1123.0,668.0,58.0
4,YGKQ-0418S,0,1289,0.0,0.0,2375.0,391.0
4,YGKQ-0418S,0,1524,0.0,391.0,2375.0,391.0
4,YGKQ-0418S,0,1310,0.0,782.0,884.5,383.5
4,YGKQ-0418S,0,3468,884.5,782.0,884.5,383.5
4,YGKQ-0418S,0,23,1769.0,782.0,654.5,383.5
4,YGKQ-0418S,1,2264,0.0,0.0,915.5,383.5
4,YGKQ-0418S,1,2355,915.5,0.0,915.5,383.5
4,YGKQ-0418S,1,2482,0.0,383.5,915.5,383.5
4,YGKQ-0418S,1,4221,915.5,383.5,915.5,383.5
4,YGKQ-0418S,1,3553,0.0,767.0,654.5,383.5
4,YGKQ-0418S,2,3467,0.0,0.0,2397.0,97.0
4,YGKQ-0418S,2,2264,0.0,97.0,915.5,383.5
4,YGKQ-0418S,2,2355,0.0,480.5,915.5,383.5
4,MNH-0215S,0,472,0.0,0.0,2063.0,1179.0
4,MNH-0215S,1,3406,0.0,0.0,1934.0,1118.0
4,MNH-0215S,1,2357,0.0,1118.0,293.0,92.5
4,MNH-0215S,1,2768,293.0,1118.0,293.0,92.5
4,MNH-0215S,2,3629,0.0,0.0,1934.0,1112.0
4,MNH-0215S,2,2357,0.0,1112.0,293.0,92.5
4,MNH-0215S,3,1057,0.0,0.0,973.0,898.0
4,MNH-0215S,3,3574,973.0,0.0,1060.5,851.0
4,MNH-0215S,3,164,0.0,898.0,294.0,289.0
4,MNH-0215S,3,3972,294.0,898.0,294.0,289.0
4,MNH-0215S,3,3547,588.0,898.0,390.0,275.0
4,MNH-0215S,4,1662,0.0,0.0,2371.0,822.0
4,MNH-0215S,4,3968,0.0,822.0,794.5,368.0
4,MNH-0215S,4,3388,794.5,822.0,802.0,352.0
4,MNH-0215S,4,2565,1596.5,822.0,743.0,352.0
4,MNH-0215S,5,1598,0.0,0.0,2030.5,812.0
4,MNH-0215S,5,3541,0.0,812.0,758.0,399.5
4,MNH-0215S,5,1229,758.0,812.0,664.0,399.5
4,MNH-0215S,6,3070,0.0,0.0,2251.0,795.0
4,MNH-0215S,6,157,0.0,795.0,520.0,423.0
4,MNH-0215S,7,2176,0.0,0.0,794.5,764.0
4,MNH-0215S,7,1775,794.5,0.0,811.5,722.0
4,MNH-0215S,7,3603,1606.0,0.0,782.0,720.0
4,MNH-0215S,7,4283,0.0,764.0,1179.0,448.0
4,MNH-0215S,7,4806,1179.0,764.0,1118.0,448.0
4,MNH-0215S,8,48,0.0,0.0,2300.5,756.0
4,MNH-0215S,8,2916,0.0,758.0,1112.0,448.0
4,MNH-0215S,9,2850,0.0,0.0,1780.5,758.0
4,MNH-0215S,9,2998,0.0,758.0,2288.0,440.0
4,MNH-0215S,10,3171,0.0,0.0,851.5,750.0
4,MNH-0215S,10,3273,851.5,0.0,851.5,750.0
4,MNH-0215S,10,3888,0.0,750.0,2288.0,440.0
4,MNH-0215S,11,3848,0.0,0.0,1901.0,746.0
4,MNH-0215S,11,2649,0.0,746.0,701.0,429.5
4,MNH-0215S,11,2676,701.0,746.0,701.0,429.5
4,MNH-0215S,12,4730,0.0,0.0,1901.0,746.0
4,MNH-0215S,12,40,0.0,746.0,746.0,414.5
4,MNH-0215S,12,3944,746.0,746.0,746.0,414.5
4,MNH-0215S,13,783,0.0,0.0,2251.0,735.0
4,MNH-0215S,13,4916,0.0,737.5,1060.5,411.0
4,MNH-0215S,13,1628,1060.5,737.5,655.0,410.0
4,MNH-0215S,14,1483,0.0,0.0,2080.0,737.5
4,MNH-0215S,14,205,0.0,737.5,2251.0,356.0
4,MNH-0215S,14,595,0.0,1093.5,288.0,118.0
4,MNH-0215S,14,2671,288.0,1093.5,288.0,118.0
4,MNH-0215S,14,2911,576.0,1093.5,288.0,118.0
4,MNH-0215S,14,3997,864.0,1093.5,288.0,118.0
4,MNH-0215S,15,1805,0.0,0.0,894.5,726.0
4,MNH-0215S,15,4366,894.5,0.0,894.5,726.0
4,MNH-0215S,15,2460,0.0,726.0,636.0,489.0
4,MNH-0215S,15,2725,636.0,726.0,636.0,489.0
4,MNH-0215S,15,454,1272.0,726.0,897.5,486.5
4,MNH-0215S,16,946,0.0,0.0,2051.0,701.0
4,MNH-0215S,16,570,0.0,701.0,2251.0,356.0
4,MNH-0215S,16,62,0.0,1057.0,488.0,158.0
4,MNH-0215S,16,1110,488.0,1057.0,488.0,158.0
4,MNH-0215S,16,1510,976.0,1057.0,488.0,158.0
4,MNH-0215S,16,1579,1464.0,1057.0,488.0,158.0
4,MNH-0215S,17,4425,0.0,0.0,2051.0,701.0
4,MNH-0215S,17,367,0.0,701.0,1282.0,348.0
4,MNH-0215S,17,861,0.0,1049.0,635.0,132.5
4,MNH-0215S,17,2840,635.0,1049.0,635.0,132.5
4,MNH-0215S,18,4420,0.0,0.0,1780.5,664.0
4,MNH-0215S,18,3946,0.0,664.0,1198.0,233.0
4,MNH-0215S,18,797,1198.0,664.0,1070.0,233.0
4,MNH-0215S,18,3649,0.0,897.0,1827.5,232.5
4,MNH-0215S,18,714,0.0,1130.0,2400.0,80.0
4,MNH-0215S,19,3192,0.0,0.0,850.0,655.0
4,MNH-0215S,19,1616,0.0,655.0,1280.0,198.0
4,MNH-0215S,19,4752,0.0,853.0,1442.0,178.0
4,MNH-0215S,19,1153,1442.0,853.0,812.0,178.0
4,MNH-0215S,19,2397,0.0,1031.0,720.0,178.0
4,MNH-0215S,19,1723,720.0,1031.0,390.0,178.0
4,SRBW-0215S,0,41,0.0,0.0,690.0,489.0
4,SRBW-0215S,0,1282,690.0,0.0,690.0,489.0
4,SRBW-0215S,0,4863,1380.0,0.0,690.0,489.0
4,SRBW-0215S,0,1136,0.0,489.0,488.0,118.0
4,SRBW-0215S,0,2424,488.0,489.0,488.0,118.0
4,SRBW-0215S,0,2487,976.0,489.0,488.0,118.0
4,SRBW-0215S,0,3254,1464.0,489.0,488.0,118.0
4,SRBW-0215S,0,1344,0.0,607.0,689.0,92.5
4,SRBW-0215S,0,3347,689.0,607.0,689.0,92.5
4,SRBW-0215S,0,949,1378.0,607.0,488.0,78.0
4,SRBW-0215S,0,4036,1866.0,607.0,488.0,78.0
4,SRBW-0215S,0,1754,0.0,699.5,689.0,52.5
4,QKQ-0218S,0,3440,0.0,0.0,2338.0,690.0
4,QKQ-0218S,0,4759,0.0,690.0,939.5,465.0
4,QKQ-0218S,0,3915,939.5,690.0,932.5,465.0
4,QKQ-0218S,0,4620,1872.0,690.0,519.0,395.0
4,QKQ-0218S,0,261,0.0,1155.0,432.0,58.0
4,QKQ-0218S,0,2092,432.0,1155.0,432.0,58.0
4,QKQ-0218S,1,3891,0.0,0.0,2338.0,690.0
4,QKQ-0218S,1,3551,0.0,690.0,689.0,432.0
4,QKQ-0218S,1,4868,689.0,690.0,687.0,432.0
4,QKQ-0218S,1,484,1376.0,690.0,670.0,431.0
4,QKQ-0218S,2,1809,0.0,0.0,887.0,566.0
4,QKQ-0218S,2,2636,887.0,0.0,887.0,566.0
4,QKQ-0218S,2,89,1774.0,0.0,622.0,545.0
4,QKQ-0218S,2,1688,0.0,566.0,670.0,431.0
4,QKQ-0218S,2,3892,670.0,566.0,668.0,431.0
4,QKQ-0218S,2,4020,1338.0,566.0,668.0,431.0
4,QKQ-0218S,3,4574,0.0,0.0,668.0,431.0
4,QKQ-0218S,3,972,668.0,0.0,1258.0,298.0
4,QKQ-0218S,3,3726,1926.0,0.0,448.0,298.0
4,QKQ-0218S,3,1107,0.0,432.0,534.0,395.0
4,QKQ-0218S,3,3560,534.0,432.0,534.0,395.0
4,QKQ-0218S,3,4876,1068.0,432.0,534.0,395.0
4,QKQ-0218S,3,1202,1602.0,432.0,519.0,395.0
4,QKQ-0218S,3,320,0.0,827.0,886.5,385.0
4,QKQ-0218S,3,565,886.5,827.0,827.5,385.0
4,QKQ-0218S,4,1210,0.0,0.0,2284.0,380.0
4,QKQ-0218S,4,4503,0.0,380.0,2284.0,380.0
4,QKQ-0218S,4,4943,0.0,760.0,2284.0,380.0
4,QKQ-0218S,5,544,0.0,0.0,2113.0,370.0
4,QKQ-0218S,5,2596,0.0,370.0,2113.0,370.0
4,QKQ-0218S,5,4375,0.0,740.0,2113.0,370.0
4,QKQ-0218S,5,3441,0.0,1110.0,2398.0,108.0
4,QKQ-0218S,6,2847,0.0,0.0,1243.0,248.0
4,QKQ-0218S,6,1809,0.0,248.0,887.0,566.0
4,QKQ-0218S,6,972,0.0,814.0,1258.0,298.0
4,NJYH-0218S,0,117,0.0,0.0,2032.5,505.0
4,NJYH-0218S,0,2381,0.0,505.0,519.5,505.0
4,NJYH-0218S,0,1379,0.0,1010.0,703.0,98.0
4,NJYH-0218S,0,771,0.0,1108.0,1298.0,38.0
4,NJYH-0218S,0,2640,0.0,1146.0,583.0,38.0
4,NJYH-0218S,1,3163,0.0,0.0,2084.0,359.0
4,NJYH-0218S,1,4514,0.0,359.0,2084.0,359.0
4,NJYH-0218S,1,974,0.0,718.0,444.5,359.0
4,NJYH-0218S,1,3590,444.5,718.0,444.5,359.0
4,NJYH-0218S,1,666,889.0,718.0,354.0,347.5
4,NJYH-0218S,1,3305,1243.0,718.0,354.0,347.5
4,NJYH-0218S,1,1379,0.0,1077.0,703.0,98.0
4,NJYH-0218S,1,771,0.0,1175.0,1298.0,38.0
4,NJYH-0218S,1,2640,1298.0,1175.0,583.0,38.0
4,NJYH-0218S,1,3811,1881.0,1175.0,398.0,38.0
4,NJYH-0218S,2,546,0.0,0.0,2084.0,334.0
4,NJYH-0218S,2,2772,0.0,334.0,2084.0,334.0
4,NJYH-0218S,2,1132,0.0,668.0,444.5,334.0
4,NJYH-0218S,2,1992,444.5,668.0,444.5,334.0
4,NJYH-0218S,2,2046,889.0,668.0,519.5,327.5
4,NJYH-0218S,2,2814,1408.5,668.0,519.5,327.5
4,NJYH-0218S,2,3575,1928.0,668.0,508.0,238.0
4,NJYH-0218S,2,3811,0.0,1002.0,398.0,38.0
4,QKQ-0218SD,0,3956,0.0,0.0,1243.0,78.0
4,QKQ-0218SD,0,1995,1243.0,0.0,488.0,58.0
4,QKQ-0218SD,0,917,1731.0,0.0,468.0,58.0
4,QKQ-0218SD,0,1647,0.0,78.0,2418.0,58.0
4,QKQ-0218SD,0,3668,0.0,136.0,2398.0,58.0
4,QKQ-0218SD,0,4675,0.0,194.0,1263.0,58.0
4,QKQ-0218SD,0,2338,1263.0,194.0,938.0,58.0
4,QKQ-0218SD,0,3110,0.0,252.0,2138.0,58.0
4,QKQ-0218SD,0,3412,0.0,310.0,2138.0,58.0
4,QKQ-0218SD,0,3529,0.0,368.0,543.0,58.0
4,QKQ-0218SD,0,1864,543.0,368.0,538.0,58.0
4,QKQ-0218SD,0,152,1081.0,368.0,523.0,58.0
4,QKQ-0218SD,0,2129,1604.0,368.0,523.0,58.0
4,QKQ-0218SD,0,1516,0.0,426.0,2118.0,58.0
4,QKQ-0218SD,0,3695,0.0,484.0,2118.0,58.0
4,QKQ-0218SD,0,2055,0.0,542.0,918.0,58.0
4,QKQ-0218SD,0,4523,918.0,542.0,558.0,58.0
4,QKQ-0218SD,0,2065,1476.0,542.0,543.0,58.0
4,PKQL-0418S,0,4698,0.0,0.0,432.0,424.0
4,PKQL-0418S,0,1175,432.0,0.0,637.0,373.0
4,PKQL-0418S,0,208,0.0,424.0,2062.5,419.0
4,PKQL-0418S,0,2825,0.0,843.0,852.5,374.0
4,PKQL-0418S,0,3865,852.5,843.0,852.5,374.0
4,PKQL-0418S,0,313,1705.0,843.0,637.0,373.0
4,PKQL-0418S,1,2084,0.0,0.0,2062.5,419.0
4,PKQL-0418S,1,1660,0.0,419.0,422.0,287.5
4,PKQL-0418S,1,1246,0.0,706.5,373.0,151.5
4,PKQL-0418S,1,3572,373.0,706.5,373.0,151.5
4,YSH-0215S,0,212,0.0,0.0,464.0,339.0
4,YSH-0215S,0,2116,0.0,339.0,338.0,158.0
4,YSH-0215S,0,4409,338.0,339.0,338.0,158.0
4,YSH-0215S,0,644,676.0,339.0,463.0,132.5
4,YDBS-0215S,0,293,0.0,0.0,722.0,398.0
4,YDBS-0215S,0,2467,722.0,0.0,636.0,352.0
4,MNH-0225S,0,324,0.0,0.0,1318.0,398.0
4,MNH-0225S,0,912,1318.0,0.0,597.0,398.0
4,MNH-0225S,0,4510,1915.0,0.0,428.0,348.0
4,MNH-0225S,0,474,0.0,398.0,1224.0,328.0
4,YSH-0218S,0,1156,0.0,0.0,1125.0,435.0
4,YSH-0218S,0,4878,1125.0,0.0,1125.0,435.0
4,YSH-0218S,0,4917,0.0,435.0,1125.0,435.0
4,YSH-0218S,0,3736,1125.0,435.0,668.5,434.0
4,YSH-0218S,0,2045,0.0,870.0,525.5,295.0
4,YSH-0218S,0,2425,525.5,870.0,525.5,295.0
4,YSH-0218S,0,354,1051.0,870.0,553.0,218.5
4,YSH-0218S,1,1821,0.0,0.0,668.5,434.5
4,YSH-0218S,1,4516,668.5,0.0,668.5,434.5
4,YSH-0218S,1,1156,0.0,434.5,1125.0,435.0
4,YSH-0218S,1,2045,0.0,869.5,525.5,295.0
4,PSXH-0418SD,0,488,0.0,0.0,2403.0,424.0
4,PSXH-0418SD,0,3563,0.0,424.0,2403.0,424.0
4,XXB-0218S,0,1653,0.0,0.0,2321.0,473.0
4,XXB-0218S,0,2621,0.0,473.0,2321.0,473.0
4,XXB-0218S,1,518,0.0,0.0,808.0,391.5
4,XXB-0218S,1,1840,808.0,0.0,808.0,391.5
4,XXB-0218S,1,1353,1616.0,0.0,808.0,392.0
4,XXB-0218S,1,20657,0.0,392.0,654.0,284.0
4,XXB-0218S,1,21135,654.0,392.0,654.0,284.0
4,XXB-0218S,1,22027,1308.0,392.0,654.0,284.0
4,XXB-0218S,1,1653,0.0,676.0,2321.0,473.0
4,CBZP-0218S,0,1873,0.0,0.0,1154.0,327.0
4,CBZP-0218S,0,2718,1154.0,0.0,1154.0,327.0
4,CBZP-0218S,0,759,0.0,327.0,328.0,298.0
4,CBZP-0218S,0,1795,328.0,327.0,328.0,298.0
4,CBZP-0218S,0,3316,656.0,327.0,584.7,261.0
4,CBZP-0218S,0,2203,1240.7,327.0,549.3,261.0
4,CBZP-0218S,0,528,1790.0,327.0,327.0,261.0
4,CGS-0218S,0,702,0.0,0.0,1398.0,598.0
4,JH-0218S,0,710,0.0,0.0,686.0,193.5
4,JH-0218S,0,862,686.0,0.0,686.0,193.5
4,QKQ-0215S,0,784,0.0,0.0,867.5,622.0
4,QKQ-0215S,0,2186,0.0,622.0,2241.0,432.0
4,PSXH-0418S,0,800,0.0,0.0,927.0,382.3
4,PSXH-0418S,0,3657,927.0,0.0,927.0,382.3
4,PSXH-0418S,0,879,0.0,382.3,881.0,382.3
4,PSXH-0418S,0,4957,881.0,382.3,881.0,382.3
4,PSXH-0418S,0,3005,0.0,764.6,907.0,376.0
4,PSXH-0418S,0,3527,907.0,764.6,907.0,376.0
4,PSXH-0418S,1,4629,0.0,0.0,907.0,376.0
4,PSXH-0418S,1,4637,907.0,0.0,907.0,376.0
4,PSXH-0418S,1,3618,0.0,376.0,2264.0,345.0
4,PSXH-0418S,1,3859,0.0,721.0,2264.0,345.0
4,NJYH-0218SD,0,1064,0.0,0.0,1238.0,58.0
4,NJYH-0218SD,0,1319,0.0,58.0,1218.0,58.0
4,SRBW-0218S,0,1135,0.0,0.0,1934.0,382.5
