原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
YW10-0218S,57,601,1105.8,684.0,359.0,524.5
YW10-0218S,57,773,1464.8,684.0,359.0,524.5
YW10-0218S,57,22,1823.8,684.0,344.0,530.0
YW10-0218S,57,684,2167.8,684.0,241.0,528.0
YW10-0218S,58,52,0.0,0.0,558.0,662.5
YW10-0218S,58,273,558.0,0.0,545.0,668.0
YW10-0218S,58,112,1103.0,0.0,538.5,660.0
YW10-0218S,58,261,1641.5,0.0,529.0,677.0
YW10-0218S,58,737,2170.5,0.0,212.5,672.0
YW10-0218S,58,102,0.0,684.0,1998.0,530.0
YW10-0218S,58,204,1998.0,684.0,398.0,521.0
YW10-0218S,59,301,0.0,0.0,610.0,651.0
YW10-0218S,59,664,610.0,0.0,610.0,651.0
YW10-0218S,59,162,1220.0,0.0,298.0,649.5
YW10-0218S,59,233,1518.0,0.0,239.0,651.0
YW10-0218S,59,625,1757.0,0.0,239.0,651.0
YW10-0218S,59,104,1996.0,0.0,277.0,643.0
YW10-0218S,59,668,2273.0,0.0,160.0,604.0
YW10-0218S,59,214,0.0,651.0,246.0,568.0
YW10-0218S,59,352,246.0,651.0,246.0,568.0
YW10-0218S,59,5,492.0,651.0,170.0,568.0
YW10-0218S,59,381,662.0,651.0,170.0,568.0
YW10-0218S,59,146,832.0,651.0,92.5,568.0
YW10-0218S,59,190,924.5,651.0,92.5,568.0
YW10-0218S,59,180,1017.0,651.0,1417.0,58.0
YW10-0218S,60,8,0.0,0.0,2348.0,630.0
YW10-0218S,60,323,2348.0,0.0,78.0,628.0
YW10-0218S,60,561,0.0,638.0,1362.0,565.0
YW10-0218S,60,307,1362.0,638.0,414.5,564.0
YW10-0218S,61,252,0.0,0.0,2301.0,632.0
YW10-0218S,61,292,2301.0,0.0,58.0,632.0
YW10-0218S,61,661,2359.0,0.0,58.0,636.0
YW10-0218S,61,660,0.0,638.0,1362.0,565.0
YW10-0218S,62,507,0.0,0.0,580.0,618.0
YW10-0218S,62,339,580.0,0.0,278.0,617.0
YW10-0218S,62,719,858.0,0.0,439.0,594.0
YW10-0218S,62,465,1297.0,0.0,366.0,594.0
YW10-0218S,62,44,1663.0,0.0,225.0,593.0
YW10-0218S,62,330,0.0,618.0,1378.0,598.0
YW10-0218S,62,406,1378.0,618.0,330.0,598.0
YW10-0218S,63,479,0.0,0.0,2338.0,588.0
YW10-0218S,63,201,2338.0,0.0,58.0,590.0
YW10-0218S,63,334,0.0,590.0,572.0,588.0
YW10-0218S,63,461,572.0,590.0,572.0,588.0
YW10-0218S,63,548,1144.0,590.0,572.0,588.0
YW10-0218S,63,603,1716.0,590.0,572.0,588.0
YW10-0218S,63,723,0.0,1180.0,2416.0,38.0
YW10-0218S,64,127,0.0,0.0,2001.0,579.0
YW10-0218S,64,733,2001.0,0.0,398.0,578.0
YW10-0218S,64,174,2399.0,0.0,38.0,577.0
YW10-0218S,64,280,0.0,582.5,1382.0,579.0
YW10-0218S,64,224,1382.0,582.5,489.0,582.5
YW10-0218S,64,480,1871.0,582.5,468.5,579.0
YW10-0218S,64,197,2339.5,582.5,92.5,581.5
YW10-0218S,64,630,0.0,1165.0,1968.0,55.0
YW10-0218S,65,315,0.0,0.0,2198.0,578.0
YW10-0218S,65,374,2198.0,0.0,216.0,573.0
YW10-0218S,65,353,0.0,582.5,1382.0,577.5
YW10-0218S,65,744,1382.0,582.5,518.0,578.0
YW10-0218S,65,277,1900.0,582.5,509.5,577.0
YW10-0218S,65,685,0.0,1160.5,1362.0,58.0
YW10-0218S,66,360,0.0,0.0,1998.0,580.0
YW10-0218S,66,598,1998.0,0.0,397.0,579.0
YW10-0218S,66,615,0.0,582.5,2198.0,580.0
YW10-0218S,66,444,2198.0,582.5,195.0,579.0
YW10-0218S,66,640,0.0,1162.5,2294.0,38.0
YW10-0218S,67,772,0.0,0.0,1782.0,577.0
YW10-0218S,67,394,1782.0,0.0,542.0,571.0
YW10-0218S,67,473,2324.0,0.0,58.0,577.0
YW10-0218S,67,77,0.0,582.5,2273.0,576.0
YW10-0218S,67,440,0.0,1158.5,1437.0,58.0
YW10-0218S,68,604,0.0,0.0,2196.0,579.0
YW10-0218S,68,656,0.0,582.5,2196.0,579.0
YW10-0218S,68,356,0.0,1161.5,2418.0,58.0
YW10-0218S,69,318,0.0,0.0,2182.0,577.5
YW10-0218S,69,27,0.0,582.5,2182.0,579.0
YW10-0218S,69,180,0.0,1161.5,1417.0,58.0
YW10-0218S,70,165,0.0,0.0,1642.0,579.0
YW10-0218S,70,79,1642.0,0.0,530.0,578.0
YW10-0218S,70,493,0.0,582.5,2098.0,580.0
YW10-0218S,71,681,0.0,0.0,2098.0,580.0
YW10-0218S,71,712,0.0,582.5,2098.0,580.0
YW10-0218S,72,344,0.0,0.0,2081.0,579.0
YW10-0218S,72,694,0.0,582.5,1998.0,580.0
YW10-0218S,73,157,0.0,0.0,468.0,575.0
YW10-0218S,73,185,468.0,0.0,448.0,580.0
YW10-0218S,73,440,916.0,0.0,1437.0,58.0
YW10-0218S,73,393,0.0,582.5,1517.0,559.0
YW10-0218S,73,120,1517.0,582.5,498.5,560.0
YW10-0218S,73,155,2015.5,582.5,418.0,558.0
YW10-0218S,73,356,0.0,1143.0,2418.0,58.0
YW10-0218S,74,139,0.0,0.0,2098.0,558.0
YW10-0218S,74,597,2098.0,0.0,327.0,560.0
YW10-0218S,74,4,0.0,560.5,1998.0,558.0
YW10-0218S,74,687,1998.0,560.5,412.0,558.0
YW10-0218S,74,377,0.0,1121.0,1998.0,98.0
YW10-0218S,75,115,0.0,0.0,2388.0,558.0
YW10-0218S,75,9,0.0,560.5,2348.0,558.0
YW10-0218S,75,151,0.0,1121.0,1884.0,98.0
YW10-0218S,76,291,0.0,0.0,448.0,558.0
YW10-0218S,76,206,448.0,0.0,447.0,560.0
YW10-0218S,76,624,895.0,0.0,443.0,558.0
YW10-0218S,76,228,1338.0,0.0,410.0,556.0
YW10-0218S,76,70,1748.0,0.0,395.0,560.0
YW10-0218S,76,669,2143.0,0.0,133.0,557.0
YW10-0218S,76,375,0.0,560.5,2098.0,558.0
YW10-0218S,76,527,2098.0,560.5,329.0,544.0
YW10-0218S,76,409,0.0,1121.0,1598.0,78.0
YW10-0218S,77,526,0.0,0.0,2098.0,558.0
YW10-0218S,77,715,2098.0,0.0,328.0,526.0
YW10-0218S,77,659,0.0,560.5,395.0,560.0
YW10-0218S,77,134,395.0,560.5,394.0,557.0
YW10-0218S,77,196,789.0,560.5,360.3,560.5
YW10-0218S,77,249,1149.3,560.5,360.3,560.5
YW10-0218S,77,647,1509.6,560.5,360.0,557.0
YW10-0218S,77,600,1869.6,560.5,153.5,538.0
YW10-0218S,77,152,2023.1,560.5,116.0,537.0
YW10-0218S,77,466,2139.1,560.5,92.5,541.0
YW10-0218S,77,542,0.0,1121.0,2418.0,58.0
YW10-0218S,77,48,0.0,1179.0,2353.0,38.0
YW10-0218S,78,223,0.0,0.0,498.5,550.0
YW10-0218S,78,38,498.5,0.0,448.0,550.0
YW10-0218S,78,750,946.5,0.0,444.0,548.0
YW10-0218S,78,242,1390.5,0.0,441.0,546.0
YW10-0218S,78,64,1831.5,0.0,334.5,544.0
YW10-0218S,78,47,2166.0,0.0,148.0,548.0
YW10-0218S,78,472,2314.0,0.0,58.0,548.0
YW10-0218S,78,63,0.0,550.0,427.0,540.0
YW10-0218S,78,160,427.0,550.0,414.5,535.0
YW10-0218S,78,725,841.5,550.0,400.0,536.0
YW10-0218S,78,533,1241.5,550.0,390.0,538.0
YW10-0218S,78,192,1631.5,550.0,272.5,534.0
YW10-0218S,78,702,1904.0,550.0,272.5,534.0
YW10-0218S,78,743,2176.5,550.0,198.0,536.0
YW10-0218S,78,366,0.0,1091.0,1498.0,128.0
YW10-0218S,79,760,0.0,0.0,488.0,523.0
YW10-0218S,79,605,488.0,0.0,478.0,527.5
YW10-0218S,79,612,966.0,0.0,389.0,527.0
YW10-0218S,79,34,1355.0,0.0,387.5,531.0
YW10-0218S,79,232,1742.5,0.0,383.8,524.5
YW10-0218S,79,489,2126.3,0.0,132.5,526.0
YW10-0218S,79,643,2258.8,0.0,58.0,522.0
YW10-0218S,79,116,0.0,531.0,1480.0,517.0
YW10-0218S,79,596,1480.0,531.0,423.0,517.0
YW10-0218S,79,667,1903.0,531.0,380.0,517.5
YW10-0218S,79,71,0.0,1049.0,1462.0,138.0
YW10-0218S,80,2,0.0,0.0,2147.0,517.0
YW10-0218S,80,241,0.0,518.0,370.0,518.0
YW10-0218S,80,105,370.0,518.0,367.0,517.0
YW10-0218S,80,276,737.0,518.0,367.0,517.0
YW10-0218S,80,498,1104.0,518.0,351.5,517.0
YW10-0218S,80,311,1455.5,518.0,361.0,508.0
YW10-0218S,80,18,1816.5,518.0,289.0,508.0
YW10-0218S,80,453,0.0,1036.0,2224.0,58.0
YW10-0218S,80,671,0.0,1094.0,2217.0,58.0
YW10-0218S,80,713,0.0,1152.0,2198.0,58.0
YW10-0218S,81,284,0.0,0.0,479.0,508.0
YW10-0218S,81,35,479.0,0.0,415.0,507.0
YW10-0218S,81,770,894.0,0.0,415.0,507.0
YW10-0218S,81,475,1309.0,0.0,370.0,508.0
YW10-0218S,81,222,1679.0,0.0,361.0,508.0
YW10-0218S,81,256,2040.0,0.0,361.0,508.0
YW10-0218S,81,209,0.0,508.0,2098.0,503.0
YW10-0218S,81,609,2098.0,508.0,327.0,503.5
YW10-0218S,81,164,0.0,1012.0,2118.0,58.0
YW10-0218S,81,497,0.0,1070.0,2108.0,58.0
YW10-0218S,81,581,0.0,1128.0,2103.0,58.0
YW10-0218S,82,367,0.0,0.0,489.0,504.0
YW10-0218S,82,484,489.0,0.0,477.0,502.0
YW10-0218S,82,368,966.0,0.0,448.0,503.0
YW10-0218S,82,420,1414.0,0.0,448.0,503.0
YW10-0218S,82,31,1862.0,0.0,172.5,503.0
YW10-0218S,82,474,2034.5,0.0,290.0,498.5
YW10-0218S,82,623,2324.5,0.0,38.0,498.5
YW10-0218S,82,629,0.0,504.0,459.5,495.0
YW10-0218S,82,236,459.5,504.0,395.0,495.0
YW10-0218S,82,585,854.5,504.0,1458.0,369.0
YW10-0218S,82,0,0.0,999.0,2001.0,58.0
YW10-0218S,82,338,0.0,1057.0,1998.0,58.0
YW10-0218S,82,425,0.0,1115.0,1970.0,58.0
YW10-0218S,82,147,0.0,1173.0,1798.0,38.0
YW10-0218S,83,143,0.0,0.0,355.0,439.0
YW10-0218S,83,294,355.0,0.0,294.5,437.0
YW10-0218S,83,15,649.5,0.0,245.0,439.0
YW10-0218S,83,136,894.5,0.0,245.0,439.0
YW10-0218S,83,379,1139.5,0.0,238.0,438.0
YW10-0218S,83,572,1377.5,0.0,238.0,438.0
YW10-0218S,83,45,1615.5,0.0,158.0,438.0
YW10-0218S,83,450,1773.5,0.0,158.0,438.0
YW10-0218S,83,617,1931.5,0.0,158.0,438.0
YW10-0218S,83,413,2089.5,0.0,98.0,438.0
YW10-0218S,83,86,0.0,439.0,1350.5,430.0
YW10-0218S,83,441,1350.5,439.0,395.0,425.0
YW10-0218S,83,7,0.0,869.0,92.5,343.0
YW10-0218S,83,513,92.5,869.0,2014.0,340.8
YW10-0218S,83,234,2106.5,869.0,277.0,312.0
YW10-0218S,84,418,0.0,0.0,1934.0,421.0
YW10-0218S,84,571,1934.0,0.0,349.5,420.0
YW10-0218S,84,163,2283.5,0.0,151.5,414.0
YW10-0218S,84,573,0.0,421.0,2081.0,419.0
YW10-0218S,84,584,2081.0,421.0,351.5,420.0
YW10-0218S,84,133,0.0,842.0,2065.0,377.0
YW10-0218S,84,183,2065.0,842.0,260.0,378.0
YW10-0218S,85,639,0.0,0.0,1934.0,412.5
YW10-0218S,85,407,1934.0,0.0,412.5,415.0
YW10-0218S,85,501,2346.5,0.0,58.0,421.0
YW10-0218S,85,697,0.0,421.0,1934.0,418.0
YW10-0218S,85,722,1934.0,421.0,389.5,415.0
YW10-0218S,85,20,0.0,842.0,1625.0,377.0
YW10-0218S,85,567,1625.0,842.0,224.0,378.0
YW10-0218S,85,589,1849.0,842.0,224.0,378.0
YW10-0218S,86,557,0.0,0.0,1934.0,420.5
YW10-0218S,86,395,1934.0,0.0,376.5,420.0
YW10-0218S,86,765,0.0,421.0,2398.0,393.0
YW10-0218S,86,599,0.0,825.0,1932.0,386.5
YW10-0218S,86,250,1932.0,825.0,342.5,388.5
YW10-0218S,86,123,2274.5,825.0,158.0,388.0
YW10-0218S,87,37,0.0,0.0,1964.0,395.0
YW10-0218S,87,142,1964.0,0.0,394.0,395.0
YW10-0218S,87,172,0.0,404.0,2284.0,395.0
YW10-0218S,87,471,0.0,808.0,2284.0,395.0
YW10-0218S,88,363,0.0,0.0,1618.0,398.0
YW10-0218S,88,218,1618.0,0.0,317.0,396.5
YW10-0218S,88,109,1935.0,0.0,309.0,393.0
YW10-0218S,88,264,0.0,404.0,2109.0,372.5
YW10-0218S,88,159,2109.0,404.0,301.0,358.0
YW10-0218S,88,365,0.0,778.0,348.0,373.5
YW10-0218S,88,755,348.0,778.0,348.0,373.5
YW10-0218S,88,586,696.0,778.0,347.0,374.0
YW10-0218S,88,326,1043.0,778.0,1273.0,248.0
YW10-0218S,88,235,0.0,1152.0,2418.0,58.0
YW10-0218S,89,703,0.0,0.0,347.0,360.5
YW10-0218S,89,607,347.0,0.0,339.0,364.0
YW10-0218S,89,716,686.0,0.0,339.0,364.0
YW10-0218S,89,156,1025.0,0.0,327.0,361.0
YW10-0218S,89,710,1352.0,0.0,327.0,361.0
YW10-0218S,89,380,1679.0,0.0,172.5,363.0
YW10-0218S,89,724,1851.5,0.0,172.5,363.0
YW10-0218S,89,32,2024.0,0.0,92.5,363.0
YW10-0218S,89,454,2116.5,0.0,58.0,362.0
YW10-0218S,89,478,2174.5,0.0,58.0,362.0
YW10-0218S,89,1,0.0,364.0,1339.0,352.5
YW10-0218S,89,705,1339.0,364.0,339.0,354.0
YW10-0218S,89,434,1678.0,364.0,132.5,353.0
YW10-0218S,89,99,0.0,718.0,2101.0,329.0
YW10-0218S,89,296,2101.0,718.0,322.0,328.0
YW10-0218S,89,588,0.0,1049.0,2353.0,58.0
YW10-0218S,89,361,0.0,1107.0,2292.0,58.0
YW10-0218S,90,113,0.0,0.0,2398.0,328.0
YW10-0218S,90,309,2398.0,0.0,38.0,314.0
YW10-0218S,90,304,0.0,331.0,2368.0,328.0
YW10-0218S,90,447,0.0,662.0,1797.0,328.0
YW10-0218S,90,313,1797.0,662.0,296.0,331.0
YW10-0218S,90,680,2093.0,662.0,261.5,327.0
YW10-0218S,90,541,0.0,993.0,1918.0,58.0
YW10-0218S,90,575,0.0,1051.0,1878.0,58.0
YW10-0218S,90,200,0.0,1109.0,1818.0,58.0
YW10-0218S,91,212,0.0,0.0,2353.0,328.0
YW10-0218S,91,638,0.0,331.0,1998.0,330.0
YW10-0218S,91,432,1998.0,331.0,322.0,328.0
YW10-0218S,91,730,0.0,662.0,2298.0,330.0
YW10-0218S,91,592,0.0,993.0,1738.0,58.0
YW10-0218S,91,726,0.0,1051.0,1678.0,58.0
YW10-0218S,91,119,0.0,1109.0,1625.0,58.0
YW10-0218S,92,333,0.0,0.0,2098.0,290.0
YW10-0218S,92,117,0.0,290.0,1235.5,282.0
YW10-0218S,92,81,1235.5,290.0,214.5,282.0
YW10-0218S,92,547,1450.0,290.0,214.5,282.0
YW10-0218S,92,424,0.0,572.0,1619.5,276.5
YW10-0218S,92,53,1619.5,572.0,258.0,270.0
YW10-0218S,92,231,0.0,848.5,1273.0,248.0
YW10-0218S,92,167,1273.0,848.5,118.0,238.0
YW10-0218S,92,275,1391.0,848.5,58.0,237.0
YW10-0218S,92,50,0.0,1096.5,2048.0,118.0
