原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
FMB-0215S,75,4881,1152.0,1098.0,288.0,118.0
FMB-0215S,75,4928,1440.0,1098.0,288.0,118.0
FMB-0215S,75,4409,1728.0,1098.0,238.0,118.0
FMB-0215S,75,4635,1966.0,1098.0,238.0,118.0
FMB-0215S,76,4795,0.0,0.0,2001.0,399.3
FMB-0215S,76,4519,0.0,399.3,1698.0,348.0
FMB-0215S,76,4428,1698.0,399.3,562.0,348.0
FMB-0215S,76,4612,0.0,751.3,1386.5,348.0
FMB-0215S,76,4511,1386.5,751.3,858.0,349.8
FMB-0215S,76,5095,0.0,1103.3,2433.0,58.0
FMB-0215S,76,4699,0.0,1161.3,1562.0,58.0
FMB-0215S,76,5035,1562.0,1161.3,871.0,58.0
FMB-0215S,77,4874,0.0,0.0,1386.5,348.0
FMB-0215S,77,4802,1386.5,0.0,858.0,352.0
FMB-0215S,77,4807,0.0,352.0,1198.0,654.0
FMB-0215S,77,4481,1198.0,352.0,583.5,459.0
FMB-0215S,77,4798,1781.5,352.0,580.0,458.5
FMB-0215S,77,4766,0.0,1006.0,820.0,202.0
FMB-0215S,77,4480,820.0,1006.0,558.0,201.0
FMB-0215S,77,4614,1378.0,1006.0,328.0,180.0
FMB-0215S,77,4839,1706.0,1006.0,328.0,180.0
FMB-0215S,78,4392,0.0,0.0,926.0,479.5
FMB-0215S,78,4775,926.0,0.0,671.0,479.5
FMB-0215S,78,4489,1597.0,0.0,525.0,465.0
FMB-0215S,78,4980,0.0,482.5,2051.0,371.0
FMB-0215S,78,4938,0.0,855.5,1318.0,346.0
FMB-0215S,78,5097,1318.0,855.5,811.0,348.0
FMB-0215S,79,5012,0.0,0.0,924.0,370.0
FMB-0215S,79,4977,924.0,0.0,558.0,370.0
FMB-0215S,79,4547,1482.0,0.0,556.0,371.0
FMB-0215S,79,4867,0.0,373.0,1886.0,398.0
FMB-0215S,79,4708,1886.0,373.0,545.0,375.0
FMB-0215S,79,4937,0.0,772.3,1847.0,394.0
FMB-0215S,79,4498,0.0,1171.6,494.0,48.0
FMB-0215S,79,4493,494.0,1171.6,470.0,48.0
FMB-0215S,79,4550,964.0,1171.6,470.0,48.0
FMB-0215S,79,4446,1434.0,1171.6,361.0,48.0
FMB-0215S,79,4985,1795.0,1171.6,255.0,48.0
FMB-0215S,79,4667,2050.0,1171.6,201.0,48.0
FMB-0215S,79,4715,2251.0,1171.6,175.0,48.0
FMB-0215S,80,4581,0.0,0.0,923.0,317.0
FMB-0215S,80,5000,923.0,0.0,923.0,317.0
FMB-0215S,80,5073,1846.0,0.0,430.0,316.0
FMB-0215S,80,5084,0.0,319.0,1381.0,375.0
FMB-0215S,80,4496,1381.0,319.0,545.0,375.0
FMB-0215S,80,4577,1926.0,319.0,408.0,360.0
FMB-0215S,80,4456,0.0,694.0,882.0,329.0
FMB-0215S,80,4941,882.0,694.0,878.0,329.0
FMB-0215S,80,4717,1760.0,694.0,422.0,329.0
FMB-0215S,80,4820,0.0,1024.0,811.0,178.0
FMB-0215S,80,5018,811.0,1024.0,811.0,178.0
FMB-0215S,80,5041,1622.0,1024.0,456.5,178.0
FMB-0215S,80,4668,2078.5,1024.0,320.0,178.0
FMB-0215S,81,4495,0.0,0.0,861.0,300.0
FMB-0215S,81,4491,861.0,0.0,802.0,297.0
FMB-0215S,81,4383,1663.0,0.0,723.0,301.5
FMB-0215S,81,4437,0.0,301.5,2163.0,330.0
FMB-0215S,81,4916,0.0,631.5,861.0,306.0
FMB-0215S,81,4989,861.0,631.5,807.0,310.0
FMB-0215S,81,4410,1668.0,631.5,629.0,306.0
FMB-0215S,81,5031,0.0,941.5,721.0,277.5
FMB-0215S,81,4991,721.0,941.5,717.0,278.5
FMB-0215S,81,4673,1438.0,941.5,694.5,278.0
FMB-0215S,81,4388,2132.5,941.5,284.5,277.0
FMB-0215S,82,5050,0.0,0.0,998.0,298.0
FMB-0215S,82,5115,998.0,0.0,928.0,298.0
FMB-0215S,82,4872,1926.0,0.0,427.0,301.5
FMB-0215S,82,5070,0.0,301.5,2148.0,330.0
FMB-0215S,82,4574,0.0,631.5,888.0,386.0
FMB-0215S,82,4962,888.0,631.5,524.0,387.0
FMB-0215S,82,4440,1412.0,631.5,397.0,388.0
FMB-0215S,82,4455,1809.0,631.5,579.0,382.0
FMB-0215S,82,4721,0.0,1019.5,733.0,198.0
FMB-0215S,82,4510,733.0,1019.5,480.0,198.0
FMB-0215S,82,4709,1213.0,1019.5,438.0,198.0
FMB-0215S,82,5053,1651.0,1019.5,438.0,198.0
FMB-0215S,82,4777,2089.0,1019.5,338.0,198.0
FMB-0215S,83,4682,0.0,0.0,1001.0,342.0
FMB-0215S,83,4907,1001.0,0.0,1001.0,342.0
FMB-0215S,83,4997,0.0,342.0,479.5,470.0
FMB-0215S,83,5008,479.5,342.0,479.5,470.0
FMB-0215S,83,5040,959.0,342.0,479.5,470.0
FMB-0215S,83,5124,1438.5,342.0,523.0,408.0
FMB-0215S,83,4683,1961.5,342.0,431.0,405.0
FMB-0215S,83,4702,0.0,814.5,900.0,337.0
FMB-0215S,83,4768,900.0,814.5,558.0,337.0
FMB-0215S,83,4797,1458.0,814.5,558.0,337.0
FMB-0215S,83,4471,0.0,1151.5,1568.0,58.0
FMB-0215S,83,4447,1568.0,1151.5,871.0,58.0
FMB-0215S,84,4756,0.0,0.0,859.0,327.0
FMB-0215S,84,5036,859.0,0.0,832.0,329.0
FMB-0215S,84,4993,1691.0,0.0,362.0,328.0
FMB-0215S,84,4805,2053.0,0.0,347.0,317.5
FMB-0215S,84,4633,0.0,330.0,862.0,319.0
FMB-0215S,84,4782,862.0,330.0,823.0,318.0
FMB-0215S,84,4406,1685.0,330.0,425.0,317.5
FMB-0215S,84,5039,0.0,649.0,522.0,288.0
FMB-0215S,84,4544,522.0,649.0,514.5,289.0
FMB-0215S,84,4725,1036.5,649.0,510.0,289.0
FMB-0215S,84,4904,1546.5,649.0,435.0,289.0
FMB-0215S,84,4620,1981.5,649.0,325.5,288.5
FMB-0215S,84,4506,0.0,940.0,2286.0,277.0
FMB-0215S,85,4486,0.0,0.0,2220.0,298.0
FMB-0215S,85,4852,0.0,301.5,832.0,802.0
FMB-0215S,85,5044,832.0,301.5,812.0,794.0
FMB-0215S,85,4556,1644.0,301.5,770.0,579.0
FMB-0215S,85,5081,0.0,1103.5,1668.0,58.0
FMB-0215S,85,4573,1668.0,1103.5,770.0,58.0
FMB-0215S,85,4759,0.0,1161.5,862.0,58.0
FMB-0215S,85,4515,862.0,1161.5,858.0,58.0
FMB-0215S,85,4450,1720.0,1161.5,715.0,58.0
FMB-0215S,86,5116,0.0,0.0,629.0,306.0
FMB-0215S,86,4983,629.0,0.0,420.0,308.0
FMB-0215S,86,5129,1049.0,0.0,405.0,310.0
FMB-0215S,86,4836,1454.0,0.0,361.0,308.5
FMB-0215S,86,4529,1815.0,0.0,328.0,308.0
FMB-0215S,86,5082,0.0,310.0,848.0,780.0
FMB-0215S,86,4973,848.0,310.0,845.0,746.0
FMB-0215S,86,4502,1693.0,310.0,738.0,568.0
FMB-0215S,86,4963,0.0,1090.0,1004.0,58.0
FMB-0215S,86,4879,1004.0,1090.0,1002.0,58.0
FMB-0215S,86,5032,2006.0,1090.0,427.0,58.0
FMB-0215S,86,5004,0.0,1148.0,1361.0,58.0
FMB-0215S,86,4665,1361.0,1148.0,1071.0,58.0
FMB-0215S,87,4923,0.0,0.0,2248.0,293.0
FMB-0215S,87,4426,0.0,293.0,791.0,498.0
FMB-0215S,87,4686,791.0,293.0,530.0,498.5
FMB-0215S,87,4415,1321.0,293.0,1040.0,368.0
FMB-0215S,87,4758,0.0,791.5,980.0,291.0
FMB-0215S,87,5133,980.0,791.5,692.0,290.0
FMB-0215S,87,4391,1672.0,791.5,590.0,289.0
FMB-0215S,87,4543,0.0,1082.5,865.0,132.5
FMB-0215S,87,4735,865.0,1082.5,508.0,131.5
FMB-0215S,87,4955,1373.0,1082.5,388.0,132.5
FMB-0215S,88,5077,0.0,0.0,1048.0,297.0
FMB-0215S,88,4516,1048.0,0.0,1025.0,301.5
FMB-0215S,88,4393,0.0,301.5,2051.0,297.0
FMB-0215S,88,4919,0.0,603.0,568.0,531.0
FMB-0215S,88,4975,568.0,603.0,539.5,530.0
FMB-0215S,88,5135,1107.5,603.0,572.0,510.0
FMB-0215S,88,4664,1679.5,603.0,558.0,508.0
FMB-0215S,88,4503,0.0,1134.0,841.0,83.0
FMB-0215S,88,5042,841.0,1134.0,791.0,83.0
FMB-0215S,88,4389,1632.0,1134.0,598.0,84.0
FMB-0215S,89,5118,0.0,0.0,847.0,340.0
FMB-0215S,89,4478,847.0,0.0,654.0,339.0
FMB-0215S,89,4693,1501.0,0.0,489.0,337.0
FMB-0215S,89,4439,0.0,340.0,816.0,294.5
FMB-0215S,89,4605,816.0,340.0,606.0,295.0
FMB-0215S,89,4819,1422.0,340.0,300.0,295.0
FMB-0215S,89,4889,1722.0,340.0,325.5,288.5
FMB-0215S,89,4657,0.0,635.0,862.0,325.0
FMB-0215S,89,4704,862.0,635.0,339.5,323.0
FMB-0215S,89,4873,1201.5,635.0,325.0,324.5
FMB-0215S,89,4814,1526.5,635.0,509.0,312.0
FMB-0215S,89,4622,2035.5,635.0,375.0,303.5
FMB-0215S,89,4637,0.0,960.0,388.0,198.0
FMB-0215S,89,5001,388.0,960.0,388.0,198.0
FMB-0215S,89,4465,776.0,960.0,321.0,198.0
FMB-0215S,89,4964,1097.0,960.0,328.0,173.0
FMB-0215S,89,4527,1425.0,960.0,254.0,172.5
FMB-0215S,89,4830,1679.0,960.0,254.0,172.5
FMB-0215S,89,4629,1933.0,960.0,242.0,175.0
FMB-0215S,89,4507,0.0,1158.0,1998.0,58.0
FMB-0215S,89,4560,1998.0,1158.0,442.0,58.0
FMB-0215S,90,4850,0.0,0.0,503.0,348.0
FMB-0215S,90,4707,503.0,0.0,442.5,350.0
FMB-0215S,90,4591,945.5,0.0,422.0,347.0
FMB-0215S,90,4825,0.0,352.0,930.0,516.0
FMB-0215S,90,5068,930.0,352.0,883.0,501.0
FMB-0215S,90,4405,1813.0,352.0,584.0,504.0
FMB-0215S,90,4751,0.0,868.0,798.0,299.0
FMB-0215S,90,4783,798.0,868.0,691.0,297.0
FMB-0215S,90,5054,1489.0,868.0,746.0,284.5
FMB-0215S,90,4536,0.0,1169.5,1938.0,38.0
FMB-0215S,90,5059,1938.0,1169.5,498.0,38.0
FMB-0215S,91,4670,0.0,0.0,2078.0,58.0
FMB-0215S,91,4545,2078.0,0.0,342.0,58.0
FMB-0215S,91,4387,0.0,58.0,1598.0,58.0
FMB-0215S,91,5017,1598.0,58.0,821.0,58.0
FMB-0215S,91,4943,0.0,116.0,2418.0,58.0
FMB-0215S,91,5010,0.0,174.0,1789.0,58.0
FMB-0215S,91,4935,1789.0,174.0,628.0,58.0
FMB-0215S,91,4870,0.0,232.0,852.0,58.0
FMB-0215S,91,5099,852.0,232.0,821.0,58.0
FMB-0215S,91,4944,1673.0,232.0,744.0,58.0
FMB-0215S,91,4868,0.0,290.0,1868.0,58.0
FMB-0215S,91,4386,1868.0,290.0,548.0,58.0
FMB-0215S,91,4661,0.0,348.0,1218.0,58.0
FMB-0215S,91,4555,1218.0,348.0,1198.0,58.0
FMB-0215S,91,5072,0.0,406.0,2078.0,58.0
FMB-0215S,91,4864,2078.0,406.0,332.0,58.0
FMB-0215S,91,4713,0.0,464.0,1718.0,58.0
FMB-0215S,91,4582,1718.0,464.0,691.0,58.0
FMB-0215S,91,4764,0.0,522.0,1898.0,58.0
FMB-0215S,91,5101,1898.0,522.0,507.0,58.0
FMB-0215S,91,4972,0.0,580.0,901.0,98.0
FMB-0215S,91,4767,901.0,580.0,298.0,98.0
FMB-0215S,91,4436,1199.0,580.0,112.0,98.0
FMB-0215S,91,4722,1311.0,580.0,112.0,98.0
FMB-0215S,91,4472,1423.0,580.0,472.0,83.0
FMB-0215S,91,4580,1895.0,580.0,472.0,83.0
FMB-0215S,91,4816,0.0,678.0,2403.0,58.0
FMB-0215S,91,4755,0.0,736.0,858.0,58.0
FMB-0215S,91,5121,858.0,736.0,857.0,58.0
FMB-0215S,91,4497,1715.0,736.0,678.0,58.0
FMB-0215S,91,4984,0.0,794.0,2388.0,58.0
FMB-0215S,91,4655,0.0,852.0,1247.0,58.0
FMB-0215S,91,4588,1247.0,852.0,1138.0,58.0
FMB-0215S,91,4604,0.0,910.0,802.0,58.0
FMB-0215S,91,4658,802.0,910.0,802.0,58.0
FMB-0215S,91,4794,1604.0,910.0,780.0,58.0
FMB-0215S,91,4727,0.0,968.0,1712.0,58.0
FMB-0215S,91,5122,1712.0,968.0,662.0,58.0
FMB-0215S,91,4776,0.0,1026.0,770.0,58.0
FMB-0215S,91,4474,770.0,1026.0,422.0,58.0
FMB-0215S,91,4748,1192.0,1026.0,422.0,58.0
FMB-0215S,91,4705,1614.0,1026.0,390.0,58.0
FMB-0215S,91,4402,2004.0,1026.0,369.0,58.0
FMB-0215S,91,4572,0.0,1084.0,2360.0,58.0
FMB-0215S,91,4546,0.0,1142.0,1861.0,58.0
FMB-0215S,91,4651,1861.0,1142.0,488.0,58.0
FMB-0215S,92,4435,0.0,0.0,931.0,58.0
FMB-0215S,92,4420,931.0,0.0,928.0,58.0
FMB-0215S,92,4931,1859.0,0.0,486.0,58.0
FMB-0215S,92,4408,0.0,58.0,2318.0,58.0
FMB-0215S,92,4531,0.0,116.0,2308.0,58.0
FMB-0215S,92,4597,0.0,174.0,2291.0,58.0
FMB-0215S,92,4552,0.0,232.0,2243.0,58.0
FMB-0215S,92,4959,0.0,290.0,2188.0,58.0
FMB-0215S,92,5058,0.0,348.0,2157.0,57.0
FMB-0215S,92,4445,0.0,406.0,1538.0,38.0
FMB-0215S,92,4553,1538.0,406.0,888.0,38.0
FMB-0215S,92,4425,0.0,444.0,1510.0,38.0
FMB-0215S,92,4939,1510.0,444.0,630.0,38.0
FMB-0215S,92,4945,2140.0,444.0,280.0,38.0
FMB-0215S,92,4772,0.0,482.0,2398.0,38.0
FMB-0215S,92,4792,0.0,520.0,2398.0,38.0
FMB-0215S,92,4818,0.0,558.0,2398.0,38.0
FMB-0215S,92,4835,0.0,596.0,2398.0,38.0
FMB-0215S,92,4884,0.0,634.0,2398.0,38.0
FMB-0215S,92,4968,0.0,672.0,2388.0,38.0
FMB-0215S,92,4433,0.0,710.0,370.0,121.5
FMB-0215S,92,4627,370.0,710.0,370.0,121.5
FMB-0215S,92,4695,740.0,710.0,238.0,118.0
FMB-0215S,92,4745,978.0,710.0,238.0,118.0
FMB-0215S,92,4847,1216.0,710.0,238.0,118.0
FMB-0215S,92,4863,0.0,831.5,509.0,38.0
FMB-0215S,92,4981,509.0,831.5,491.0,38.0
FMB-0215S,92,4996,1000.0,831.5,380.0,38.0
FMB-0215S,92,5038,1380.0,831.5,380.0,38.0
FMB-0215S,92,4401,1760.0,831.5,369.0,38.0
FMB-0215S,92,4672,2129.0,831.5,197.0,38.0
FMB-0215S,92,4781,0.0,869.5,1638.0,38.0
FMB-0215S,92,4844,1638.0,869.5,678.0,38.0
FMB-0215S,92,4954,0.0,907.5,1258.0,63.0
FMB-0215S,92,4785,1258.0,907.5,201.0,48.0
FMB-0215S,92,4986,1459.0,907.5,201.0,48.0
FMB-0215S,92,5013,1660.0,907.5,145.0,48.0
FMB-0215S,92,4589,1805.0,907.5,329.0,58.0
FMB-0215S,92,4689,0.0,970.5,573.0,53.0
FMB-0215S,92,5127,573.0,970.5,362.0,52.5
FMB-0215S,92,5057,935.0,970.5,318.0,52.5
FMB-0215S,92,5079,1253.0,970.5,369.0,38.0
FMB-0215S,92,5078,1622.0,970.5,321.0,38.0
FMB-0215S,92,4900,1943.0,970.5,317.0,38.0
FMB-0215S,92,4476,0.0,1023.5,488.0,118.0
FMB-0215S,92,4536,0.0,1141.5,1938.0,38.0
FMB-0215S,92,5059,0.0,1179.5,498.0,38.0
