原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
NBSY-0218SD,52,25369,1906.0,699.0,238.0,498.0
NBSY-0218SD,52,25658,2144.0,699.0,238.0,498.0
NBSY-0218SD,53,25927,0.0,0.0,2051.0,672.0
NBSY-0218SD,53,25481,2051.0,0.0,376.0,671.0
NBSY-0218SD,53,25484,0.0,677.0,1494.0,541.0
NBSY-0218SD,53,25528,1494.0,677.0,535.0,540.0
NBSY-0218SD,53,25301,2029.0,677.0,400.0,537.0
NBSY-0218SD,54,25487,0.0,0.0,558.0,662.0
NBSY-0218SD,54,25266,558.0,0.0,411.0,663.0
NBSY-0218SD,54,25346,969.0,0.0,410.0,655.0
NBSY-0218SD,54,25483,1379.0,0.0,410.0,655.0
NBSY-0218SD,54,25591,1789.0,0.0,338.0,658.0
NBSY-0218SD,54,25752,2127.0,0.0,154.5,661.5
NBSY-0218SD,54,25918,2281.5,0.0,132.5,659.0
NBSY-0218SD,54,25342,0.0,663.0,2018.0,546.0
NBSY-0218SD,54,25769,2018.0,663.0,408.5,545.0
NBSY-0218SD,55,25247,0.0,0.0,587.0,662.0
NBSY-0218SD,55,25690,587.0,0.0,587.0,662.0
NBSY-0218SD,55,25855,1174.0,0.0,587.0,662.0
NBSY-0218SD,55,25178,1761.0,0.0,579.0,662.0
NBSY-0218SD,55,25304,2340.0,0.0,58.0,660.0
NBSY-0218SD,55,25158,0.0,663.0,458.5,550.0
NBSY-0218SD,55,25417,458.5,663.0,440.0,553.0
NBSY-0218SD,55,25913,898.5,663.0,440.0,553.0
NBSY-0218SD,55,25471,1338.5,663.0,437.0,553.0
NBSY-0218SD,55,25134,1775.5,663.0,432.0,545.0
NBSY-0218SD,55,25893,2207.5,663.0,194.0,551.0
NBSY-0218SD,56,25640,0.0,0.0,1368.0,648.0
NBSY-0218SD,56,25361,1368.0,0.0,239.0,630.5
NBSY-0218SD,56,25310,1607.0,0.0,239.0,639.5
NBSY-0218SD,56,25186,1846.0,0.0,216.5,636.5
NBSY-0218SD,56,25837,2062.5,0.0,216.5,636.5
NBSY-0218SD,56,25465,0.0,648.0,432.0,545.0
NBSY-0218SD,56,25190,432.0,648.0,432.0,547.0
NBSY-0218SD,56,25449,864.0,648.0,431.0,548.0
NBSY-0218SD,56,25788,1295.0,648.0,370.0,546.0
NBSY-0218SD,56,25279,1665.0,648.0,351.0,547.0
NBSY-0218SD,56,25289,2016.0,648.0,349.0,548.0
NBSY-0218SD,57,25490,0.0,0.0,447.0,636.0
NBSY-0218SD,57,25514,447.0,0.0,447.0,636.0
NBSY-0218SD,57,25420,894.0,0.0,409.0,644.0
NBSY-0218SD,57,25548,1303.0,0.0,408.0,640.5
NBSY-0218SD,57,25416,1711.0,0.0,378.0,634.0
NBSY-0218SD,57,25911,2089.0,0.0,325.0,633.0
NBSY-0218SD,57,25296,0.0,644.0,280.5,553.0
NBSY-0218SD,57,25106,280.5,644.0,394.0,533.5
NBSY-0218SD,57,25806,674.5,644.0,378.0,538.0
NBSY-0218SD,57,25316,1052.5,644.0,365.0,536.0
NBSY-0218SD,57,25617,1417.5,644.0,319.0,541.0
NBSY-0218SD,57,25351,1736.5,644.0,289.0,537.0
NBSY-0218SD,57,25393,2025.5,644.0,289.0,537.0
NBSY-0218SD,58,25421,0.0,0.0,378.0,634.0
NBSY-0218SD,58,25924,378.0,0.0,378.0,634.0
NBSY-0218SD,58,25258,756.0,0.0,320.0,638.0
NBSY-0218SD,58,25415,1076.0,0.0,320.0,638.0
NBSY-0218SD,58,25757,1396.0,0.0,320.0,638.0
NBSY-0218SD,58,25885,1716.0,0.0,320.0,638.0
NBSY-0218SD,58,25408,2036.0,0.0,248.0,643.0
NBSY-0218SD,58,25468,2284.0,0.0,38.0,638.0
NBSY-0218SD,58,25322,0.0,644.0,465.0,534.0
NBSY-0218SD,58,25666,465.0,644.0,459.0,538.0
NBSY-0218SD,58,25455,924.0,644.0,447.5,541.5
NBSY-0218SD,58,25155,1371.5,644.0,427.0,538.0
NBSY-0218SD,58,25707,1798.5,644.0,427.0,538.0
NBSY-0218SD,58,25374,2225.5,644.0,52.5,536.0
NBSY-0218SD,59,25377,0.0,0.0,1430.0,623.0
NBSY-0218SD,59,25224,1430.0,0.0,121.5,617.0
NBSY-0218SD,59,25319,1551.5,0.0,121.5,617.0
NBSY-0218SD,59,25105,1673.0,0.0,38.0,618.0
NBSY-0218SD,59,25723,0.0,623.0,2243.0,588.0
NBSY-0218SD,60,25474,0.0,0.0,439.0,606.0
NBSY-0218SD,60,25817,439.0,0.0,389.0,607.0
NBSY-0218SD,60,25538,828.0,0.0,289.0,605.5
NBSY-0218SD,60,25379,1117.0,0.0,132.5,609.0
NBSY-0218SD,60,25823,0.0,609.0,580.0,598.0
NBSY-0218SD,60,25283,580.0,609.0,455.0,598.0
NBSY-0218SD,60,25802,1035.0,609.0,446.0,598.0
NBSY-0218SD,60,25886,1481.0,609.0,400.0,595.0
NBSY-0218SD,60,25512,1881.0,609.0,345.0,601.0
NBSY-0218SD,60,25336,2226.0,609.0,175.5,594.5
NBSY-0218SD,60,25448,2401.5,609.0,38.0,595.0
NBSY-0218SD,61,25325,0.0,0.0,1498.0,598.0
NBSY-0218SD,61,25803,1498.0,0.0,580.0,598.0
NBSY-0218SD,61,25588,2078.0,0.0,360.0,597.0
NBSY-0218SD,61,25257,0.0,601.0,2338.0,598.0
NBSY-0218SD,61,25262,2338.0,601.0,58.0,597.0
NBSY-0218SD,61,25827,2396.0,601.0,38.0,595.0
NBSY-0218SD,62,25433,0.0,0.0,298.0,598.0
NBSY-0218SD,62,25596,298.0,0.0,298.0,598.0
NBSY-0218SD,62,25897,596.0,0.0,298.0,598.0
NBSY-0218SD,62,25391,894.0,0.0,289.0,592.5
NBSY-0218SD,62,25278,1183.0,0.0,132.0,593.0
NBSY-0218SD,62,25311,1315.0,0.0,115.0,599.0
NBSY-0218SD,62,25496,0.0,601.0,2038.0,580.0
NBSY-0218SD,62,25726,2038.0,601.0,400.0,576.0
NBSY-0218SD,62,25633,0.0,1181.0,1298.0,38.0
NBSY-0218SD,63,25900,0.0,0.0,1256.0,568.0
NBSY-0218SD,63,25589,1256.0,0.0,548.5,565.5
NBSY-0218SD,63,25353,1804.5,0.0,515.0,577.0
NBSY-0218SD,63,25606,2319.5,0.0,118.0,578.0
NBSY-0218SD,63,25609,0.0,584.5,2148.0,578.0
NBSY-0218SD,63,25371,2148.0,584.5,289.0,580.5
NBSY-0218SD,63,25495,0.0,1169.0,2438.0,38.0
NBSY-0218SD,64,25681,0.0,0.0,2398.0,575.0
NBSY-0218SD,64,25625,2398.0,0.0,38.0,556.0
NBSY-0218SD,64,25732,0.0,584.5,472.0,579.0
NBSY-0218SD,64,25587,472.0,584.5,468.0,578.0
NBSY-0218SD,64,25705,940.0,584.5,459.0,557.0
NBSY-0218SD,64,25540,1399.0,584.5,455.0,579.0
NBSY-0218SD,64,25230,1854.0,584.5,448.0,577.0
NBSY-0218SD,64,25110,2302.0,584.5,133.0,558.0
NBSY-0218SD,64,25539,0.0,1169.0,2438.0,38.0
NBSY-0218SD,65,25864,0.0,0.0,512.0,578.0
NBSY-0218SD,65,25363,512.0,0.0,507.0,570.0
NBSY-0218SD,65,25337,1019.0,0.0,488.0,558.0
NBSY-0218SD,65,25734,1507.0,0.0,488.0,558.0
NBSY-0218SD,65,25765,1995.0,0.0,439.5,565.0
NBSY-0218SD,65,25349,0.0,584.5,2053.0,557.0
NBSY-0218SD,65,25205,2053.0,584.5,378.0,574.0
NBSY-0218SD,65,25583,0.0,1169.0,2438.0,38.0
NBSY-0218SD,66,25192,0.0,0.0,2098.0,558.0
NBSY-0218SD,66,25407,2098.0,0.0,254.5,580.0
NBSY-0218SD,66,25197,2352.5,0.0,78.0,562.0
NBSY-0218SD,66,25716,0.0,584.5,2052.0,564.5
NBSY-0218SD,66,25535,2052.0,584.5,378.0,574.0
NBSY-0218SD,66,25598,0.0,1169.0,2438.0,38.0
NBSY-0218SD,67,25554,0.0,0.0,2370.0,558.0
NBSY-0218SD,67,25326,2370.0,0.0,58.0,562.0
NBSY-0218SD,67,25387,0.0,584.5,2098.0,558.0
NBSY-0218SD,67,25654,2098.0,584.5,213.5,560.0
NBSY-0218SD,67,25686,2311.5,584.5,114.5,564.0
NBSY-0218SD,67,25423,0.0,1169.0,2420.0,38.0
NBSY-0218SD,68,25292,0.0,0.0,2425.0,568.0
NBSY-0218SD,68,25503,0.0,584.5,2425.0,568.0
NBSY-0218SD,68,25355,0.0,1169.0,2410.0,38.0
NBSY-0218SD,69,25708,0.0,0.0,2425.0,568.0
NBSY-0218SD,69,25763,0.0,584.5,446.0,560.0
NBSY-0218SD,69,25693,446.0,584.5,435.0,577.0
NBSY-0218SD,69,25324,881.0,584.5,427.0,562.0
NBSY-0218SD,69,25430,1308.0,584.5,427.0,562.0
NBSY-0218SD,69,25315,1735.0,584.5,418.0,556.0
NBSY-0218SD,69,25537,2153.0,584.5,261.0,562.0
NBSY-0218SD,69,25124,0.0,1169.0,2398.0,38.0
NBSY-0218SD,70,25137,0.0,0.0,1562.0,580.0
NBSY-0218SD,70,25215,1562.0,0.0,553.0,558.0
NBSY-0218SD,70,25667,2115.0,0.0,298.0,566.0
NBSY-0218SD,70,25635,0.0,584.5,2301.0,574.0
NBSY-0218SD,70,25243,2301.0,584.5,108.0,572.0
NBSY-0218SD,70,25411,0.0,1169.0,2398.0,38.0
NBSY-0218SD,71,25209,0.0,0.0,2347.0,558.0
NBSY-0218SD,71,25639,2347.0,0.0,58.0,584.5
NBSY-0218SD,71,25856,0.0,584.5,2398.0,575.0
NBSY-0218SD,71,25473,0.0,1169.0,2391.0,38.0
NBSY-0218SD,72,25445,0.0,0.0,2398.0,580.0
NBSY-0218SD,72,25887,0.0,584.5,399.0,576.0
NBSY-0218SD,72,25881,399.0,584.5,398.0,583.0
NBSY-0218SD,72,25767,797.0,584.5,378.0,574.0
NBSY-0218SD,72,25160,1175.0,584.5,360.0,579.0
NBSY-0218SD,72,25890,1535.0,584.5,347.0,558.0
NBSY-0218SD,72,25281,1882.0,584.5,347.0,579.0
NBSY-0218SD,72,25898,2229.0,584.5,48.0,577.0
NBSY-0218SD,72,25252,0.0,1169.0,2355.0,38.0
NBSY-0218SD,73,25406,0.0,0.0,1998.0,530.0
NBSY-0218SD,73,25193,1998.0,0.0,401.0,527.0
NBSY-0218SD,73,25424,2399.0,0.0,38.0,527.0
NBSY-0218SD,73,25688,0.0,530.0,1603.0,528.0
NBSY-0218SD,73,25677,1603.0,530.0,498.0,526.0
NBSY-0218SD,73,25858,2101.0,530.0,306.5,526.0
NBSY-0218SD,73,25534,0.0,1060.0,1967.0,58.0
NBSY-0218SD,73,25139,0.0,1118.0,1954.0,58.0
NBSY-0218SD,73,25386,0.0,1176.0,2438.0,38.0
NBSY-0218SD,74,25390,0.0,0.0,2348.0,530.0
NBSY-0218SD,74,25922,2348.0,0.0,38.0,530.0
NBSY-0218SD,74,25663,0.0,530.0,380.0,528.0
NBSY-0218SD,74,25394,380.0,530.0,358.0,519.5
NBSY-0218SD,74,25715,738.0,530.0,223.0,522.0
NBSY-0218SD,74,25851,961.0,530.0,220.0,522.0
NBSY-0218SD,74,25203,1181.0,530.0,330.0,481.0
NBSY-0218SD,74,25479,1511.0,530.0,99.5,479.0
NBSY-0218SD,74,25607,1610.5,530.0,99.5,479.0
NBSY-0218SD,74,25234,0.0,1060.0,1859.0,58.0
NBSY-0218SD,74,25265,0.0,1118.0,1780.0,58.0
NBSY-0218SD,74,25389,0.0,1176.0,2438.0,38.0
NBSY-0218SD,75,25566,0.0,0.0,475.0,494.0
NBSY-0218SD,75,25436,475.0,0.0,474.0,489.0
NBSY-0218SD,75,25659,949.0,0.0,438.0,491.0
NBSY-0218SD,75,25275,1387.0,0.0,372.0,489.0
NBSY-0218SD,75,25467,1759.0,0.0,372.0,489.0
NBSY-0218SD,75,25435,2131.0,0.0,238.0,488.0
NBSY-0218SD,75,25645,2369.0,0.0,58.0,492.0
NBSY-0218SD,75,25348,0.0,495.0,1816.0,479.0
NBSY-0218SD,75,25480,1816.0,495.0,473.5,478.5
NBSY-0218SD,75,25830,2289.5,495.0,133.0,478.0
NBSY-0218SD,75,25863,0.0,977.0,92.5,231.0
NBSY-0218SD,76,25464,0.0,0.0,1478.0,478.0
NBSY-0218SD,76,25921,1478.0,0.0,465.0,482.0
NBSY-0218SD,76,25214,1943.0,0.0,446.0,481.0
NBSY-0218SD,76,25739,0.0,482.0,2339.0,440.0
NBSY-0218SD,76,25857,2339.0,482.0,99.0,437.0
NBSY-0218SD,76,25915,0.0,948.0,2301.0,188.0
NBSY-0218SD,76,25934,2301.0,948.0,58.0,188.0
NBSY-0218SD,76,25146,0.0,1136.0,2360.0,58.0
NBSY-0218SD,77,25313,0.0,0.0,268.5,466.0
NBSY-0218SD,77,25291,268.5,0.0,268.0,423.0
NBSY-0218SD,77,25597,536.5,0.0,260.0,427.0
NBSY-0218SD,77,25674,796.5,0.0,259.5,459.0
NBSY-0218SD,77,25611,1056.0,0.0,258.0,459.0
NBSY-0218SD,77,25201,1314.0,0.0,255.0,442.0
NBSY-0218SD,77,25453,1569.0,0.0,237.0,461.0
NBSY-0218SD,77,25909,1806.0,0.0,237.0,461.0
NBSY-0218SD,77,25118,2043.0,0.0,229.0,452.0
NBSY-0218SD,77,25777,2272.0,0.0,165.5,441.5
NBSY-0218SD,77,25861,0.0,466.0,1514.5,447.5
NBSY-0218SD,77,25541,1514.5,466.0,414.0,439.0
NBSY-0218SD,77,25306,1928.5,466.0,413.0,454.0
NBSY-0218SD,77,25260,2341.5,466.0,92.5,464.0
NBSY-0218SD,77,25441,0.0,932.0,1783.0,287.0
NBSY-0218SD,77,25562,1783.0,932.0,277.0,286.0
NBSY-0218SD,77,25657,2060.0,932.0,277.0,286.0
NBSY-0218SD,77,25284,2337.0,932.0,78.0,288.0
NBSY-0218SD,78,25366,0.0,0.0,2084.0,425.0
NBSY-0218SD,78,25859,2084.0,0.0,349.0,465.0
NBSY-0218SD,78,25142,0.0,466.0,2084.0,450.0
NBSY-0218SD,78,25936,2084.0,466.0,349.0,465.0
NBSY-0218SD,78,25376,0.0,932.0,198.0,288.0
NBSY-0218SD,78,25894,198.0,932.0,198.0,288.0
NBSY-0218SD,78,25697,396.0,932.0,158.0,288.0
NBSY-0218SD,78,25375,554.0,932.0,118.0,288.0
NBSY-0218SD,78,25556,672.0,932.0,118.0,288.0
NBSY-0218SD,78,25563,790.0,932.0,78.0,288.0
NBSY-0218SD,79,25771,0.0,0.0,2246.0,460.0
NBSY-0218SD,79,25650,2246.0,0.0,181.0,425.0
NBSY-0218SD,79,25328,0.0,466.0,2386.0,440.0
NBSY-0218SD,79,25179,2386.0,466.0,38.0,449.0
NBSY-0218SD,79,25549,0.0,932.0,261.0,277.5
NBSY-0218SD,80,25272,0.0,0.0,364.0,439.0
NBSY-0218SD,80,25477,364.0,0.0,346.0,462.0
NBSY-0218SD,80,25442,710.0,0.0,339.0,422.0
NBSY-0218SD,80,25679,1049.0,0.0,339.0,430.0
NBSY-0218SD,80,25200,1388.0,0.0,316.0,439.0
NBSY-0218SD,80,25218,1704.0,0.0,308.0,434.0
NBSY-0218SD,80,25865,2012.0,0.0,279.0,456.0
NBSY-0218SD,80,25339,2291.0,0.0,132.5,461.0
NBSY-0218SD,80,25821,0.0,466.0,2339.0,440.0
NBSY-0218SD,80,25217,2339.0,466.0,83.0,446.0
NBSY-0218SD,80,25237,0.0,932.0,267.0,276.0
NBSY-0218SD,81,25140,0.0,0.0,2334.0,435.0
NBSY-0218SD,81,25824,2334.0,0.0,83.0,455.0
NBSY-0218SD,81,25519,0.0,466.0,387.0,466.0
NBSY-0218SD,81,25749,387.0,466.0,381.0,418.0
NBSY-0218SD,81,25216,768.0,466.0,380.5,458.0
NBSY-0218SD,81,25702,1148.5,466.0,379.0,456.0
NBSY-0218SD,81,25794,1527.5,466.0,379.0,456.0
NBSY-0218SD,81,25810,1906.5,466.0,376.0,435.5
NBSY-0218SD,81,25526,2282.5,466.0,132.5,461.0
NBSY-0218SD,81,25303,0.0,932.0,1704.0,58.0
NBSY-0218SD,81,25270,0.0,990.0,1688.0,58.0
NBSY-0218SD,81,25789,0.0,1048.0,1639.0,58.0
NBSY-0218SD,81,25429,0.0,1106.0,1485.0,58.0
NBSY-0218SD,81,25225,0.0,1164.0,1597.0,55.0
NBSY-0218SD,82,25610,0.0,0.0,198.0,438.0
NBSY-0218SD,82,25412,198.0,0.0,172.5,440.0
NBSY-0218SD,82,25485,370.5,0.0,161.0,428.0
NBSY-0218SD,82,25133,531.5,0.0,158.0,438.0
NBSY-0218SD,82,25222,689.5,0.0,158.0,438.0
NBSY-0218SD,82,25925,847.5,0.0,158.0,438.0
NBSY-0218SD,82,25097,1005.5,0.0,128.0,444.5
NBSY-0218SD,82,25204,1133.5,0.0,118.0,438.0
NBSY-0218SD,82,25781,1251.5,0.0,118.0,448.0
NBSY-0218SD,82,25629,1369.5,0.0,118.0,457.0
NBSY-0218SD,82,25709,1487.5,0.0,114.5,459.5
NBSY-0218SD,82,25314,1602.0,0.0,78.0,438.0
NBSY-0218SD,82,25405,1680.0,0.0,78.0,438.0
NBSY-0218SD,82,25439,1758.0,0.0,78.0,438.0
NBSY-0218SD,82,25621,1836.0,0.0,78.0,438.0
NBSY-0218SD,82,25249,1914.0,0.0,78.0,448.0
NBSY-0218SD,82,25364,1992.0,0.0,78.0,448.0
NBSY-0218SD,82,25766,2070.0,0.0,58.0,439.5
NBSY-0218SD,82,25627,2128.0,0.0,58.0,443.0
NBSY-0218SD,82,25676,2186.0,0.0,58.0,460.0
NBSY-0218SD,82,25208,0.0,466.0,2398.0,398.0
NBSY-0218SD,82,25182,0.0,864.0,200.0,353.0
NBSY-0218SD,82,25516,200.0,864.0,1243.0,348.0
NBSY-0218SD,82,25761,1443.0,864.0,158.0,348.0
NBSY-0218SD,82,25561,1601.0,864.0,128.0,350.0
NBSY-0218SD,82,25729,1729.0,864.0,158.0,338.0
NBSY-0218SD,82,25774,1887.0,864.0,158.0,338.0
NBSY-0218SD,82,25782,2045.0,864.0,158.0,338.0
NBSY-0218SD,82,25329,2203.0,864.0,78.0,338.0
NBSY-0218SD,82,25396,2281.0,864.0,78.0,338.0
NBSY-0218SD,83,25790,0.0,0.0,2398.0,398.0
NBSY-0218SD,83,25834,0.0,398.0,2148.0,398.0
NBSY-0218SD,83,25783,2148.0,398.0,128.0,398.0
NBSY-0218SD,83,25542,2276.0,398.0,58.0,397.0
NBSY-0218SD,83,25161,2334.0,398.0,48.0,398.0
NBSY-0218SD,83,25889,0.0,796.0,2148.0,398.0
NBSY-0218SD,84,25185,0.0,0.0,2252.0,390.0
NBSY-0218SD,84,25529,0.0,392.5,2252.0,390.0
NBSY-0218SD,84,25187,0.0,785.0,2398.0,380.0
NBSY-0218SD,84,25620,2398.0,785.0,38.0,378.0
NBSY-0218SD,84,25298,0.0,1166.0,2098.0,38.0
NBSY-0218SD,85,25427,0.0,0.0,2398.0,380.0
NBSY-0218SD,85,25195,2398.0,0.0,38.0,380.0
NBSY-0218SD,85,25784,0.0,381.0,1445.0,380.0
NBSY-0218SD,85,25189,1445.0,381.0,376.0,379.0
NBSY-0218SD,85,25211,1821.0,381.0,376.0,379.0
NBSY-0218SD,85,25517,2197.0,381.0,180.0,378.0
NBSY-0218SD,85,25750,2377.0,381.0,58.0,381.0
NBSY-0218SD,85,25910,0.0,762.0,1822.0,377.0
NBSY-0218SD,85,25331,1822.0,762.0,376.0,377.0
NBSY-0218SD,85,25504,2198.0,762.0,230.5,376.0
NBSY-0218SD,85,25360,0.0,1143.0,2418.0,58.0
NBSY-0218SD,86,25451,0.0,0.0,2098.0,380.0
NBSY-0218SD,86,25843,2098.0,0.0,328.0,380.3
NBSY-0218SD,86,25874,0.0,381.0,2398.0,380.0
NBSY-0218SD,86,25567,0.0,762.0,2394.5,375.0
NBSY-0218SD,86,25515,0.0,1143.0,2384.0,58.0
NBSY-0218SD,87,25876,0.0,0.0,2338.0,377.0
NBSY-0218SD,87,25470,0.0,381.0,1418.5,380.0
NBSY-0218SD,87,25670,1418.5,381.0,373.0,378.0
NBSY-0218SD,87,25730,1791.5,381.0,358.0,380.0
NBSY-0218SD,87,25151,2149.5,381.0,162.0,377.0
NBSY-0218SD,87,25847,0.0,762.0,358.0,380.0
NBSY-0218SD,87,25872,358.0,762.0,358.0,380.0
NBSY-0218SD,87,25579,716.0,762.0,310.0,378.5
NBSY-0218SD,87,25246,1026.0,762.0,310.0,379.3
NBSY-0218SD,87,25623,1336.0,762.0,309.5,376.0
NBSY-0218SD,87,25577,1645.5,762.0,300.0,380.0
NBSY-0218SD,87,25335,1945.5,762.0,162.0,377.0
NBSY-0218SD,87,25678,0.0,1143.0,2361.0,58.0
NBSY-0218SD,88,25527,0.0,0.0,2021.5,371.0
NBSY-0218SD,88,25109,2021.5,0.0,339.0,372.0
NBSY-0218SD,88,25800,2360.5,0.0,58.0,367.0
NBSY-0218SD,88,25787,0.0,373.0,2348.0,370.0
NBSY-0218SD,88,25745,2348.0,373.0,58.0,371.0
NBSY-0218SD,88,25357,0.0,746.0,2298.0,373.0
NBSY-0218SD,88,25812,2298.0,746.0,52.5,368.2
NBSY-0218SD,88,25121,0.0,1119.0,2218.0,58.0
NBSY-0218SD,88,25169,0.0,1177.0,2438.0,38.0
NBSY-0218SD,89,25381,0.0,0.0,1243.0,348.0
NBSY-0218SD,89,25350,1243.0,0.0,322.0,349.0
NBSY-0218SD,89,25684,1565.0,0.0,301.0,347.0
NBSY-0218SD,89,25551,1866.0,0.0,269.0,347.0
NBSY-0218SD,89,25799,2135.0,0.0,198.0,348.0
NBSY-0218SD,89,25285,2333.0,0.0,78.0,348.0
NBSY-0218SD,89,25917,0.0,351.0,1748.0,347.0
NBSY-0218SD,89,25603,1748.0,351.0,330.0,348.0
NBSY-0218SD,89,25600,2078.0,351.0,322.0,347.0
NBSY-0218SD,89,25602,0.0,702.0,1222.0,337.0
NBSY-0218SD,89,25668,1222.0,702.0,325.5,339.5
NBSY-0218SD,89,25704,1547.5,702.0,276.0,339.0
NBSY-0218SD,89,25491,1823.5,702.0,158.0,338.0
NBSY-0218SD,89,25580,1981.5,702.0,158.0,338.0
NBSY-0218SD,89,25590,2139.5,702.0,158.0,338.0
NBSY-0218SD,89,25459,2297.5,702.0,118.0,338.0
NBSY-0218SD,89,25264,0.0,1041.5,1768.0,58.0
NBSY-0218SD,89,25728,0.0,1099.5,1738.0,58.0
NBSY-0218SD,89,25493,0.0,1157.5,1736.0,58.0
NBSY-0218SD,90,25476,0.0,0.0,1494.0,319.0
NBSY-0218SD,90,25822,1494.0,0.0,270.0,320.0
NBSY-0218SD,90,25832,1764.0,0.0,132.5,318.0
NBSY-0218SD,90,25869,1896.5,0.0,132.5,318.0
NBSY-0218SD,90,25440,2029.0,0.0,38.0,318.0
NBSY-0218SD,90,25511,0.0,320.0,1429.5,319.0
NBSY-0218SD,90,25457,0.0,640.0,1480.0,309.0
NBSY-0218SD,90,25492,1480.0,640.0,261.0,310.0
NBSY-0218SD,90,25345,1741.0,640.0,187.0,310.0
NBSY-0218SD,90,25559,1928.0,640.0,58.0,310.0
NBSY-0218SD,90,25866,0.0,950.0,1332.0,260.0
NBSY-0218SD,91,25241,0.0,0.0,1447.5,310.0
NBSY-0218SD,91,25500,0.0,310.0,1447.5,310.0
NBSY-0218SD,91,25764,0.0,620.0,1783.0,298.0
NBSY-0218SD,91,25397,1783.0,620.0,298.0,298.0
NBSY-0218SD,91,25649,2081.0,620.0,298.0,298.0
NBSY-0218SD,91,25256,0.0,918.0,2198.0,298.0
NBSY-0218SD,91,25685,2198.0,918.0,78.0,297.0
NBSY-0218SD,91,25499,2276.0,918.0,78.0,298.0
NBSY-0218SD,92,25461,0.0,0.0,1235.0,298.0
NBSY-0218SD,92,25599,0.0,298.0,1235.0,298.0
NBSY-0218SD,92,25098,0.0,596.0,1472.0,58.0
NBSY-0218SD,92,25711,0.0,654.0,1414.0,58.0
NBSY-0218SD,92,25675,0.0,712.0,1357.0,58.0
NBSY-0218SD,92,25261,0.0,770.0,1343.0,58.0
NBSY-0218SD,92,25642,0.0,828.0,1343.0,58.0
NBSY-0218SD,92,25844,0.0,886.0,1302.0,58.0
NBSY-0218SD,92,25356,0.0,944.0,1248.0,58.0
NBSY-0218SD,92,25419,0.0,1002.0,1918.0,38.0
NBSY-0218SD,92,25912,0.0,1040.0,1468.0,38.0
NBSY-0218SD,92,25633,0.0,1078.0,1298.0,38.0
NBSY-0218SD,92,25633,0.0,1116.0,1298.0,38.0
NBSY-0218SD,92,25400,0.0,1154.0,2438.0,38.0
